formula,Tc,type
Fe1.02P1.78Sm6.8,3.0,original
B3.4Er5.48Gd2.43Rh7.17,3.0,original
B14.08Ir32.96Mg39.31,3.0,original
Se1.15Ta5.24,3.0,original
Ir6.85La3.98Sn11.37,3.0,original
B1.17Li7.24Rh1.7,3.0,original
B1.17Li8.71Rh1.7,3.0,original
Se1.15Ti4.19,3.0,original
Ir4.06Lu6.67Rh0.97Si1.59,3.0,original
Ge3.25La3.98Pd8.06,3.0,original
As9.72Pr0.75Ru11.04,3.0,original
La1.11P1.78Rh1.7,3.0,original
Ir1.54Te4.87,3.0,original
Bi1.47F2.5La1.04S2.07,3.0,original
Bi1.47F2.5La1.11S2.07,3.0,original
Bi1.47F2.5La1.11S1.62Se0.17,3.0,original
As1.47Fe2.3Rb5.68,3.0,original
Mg3.17Pt2.29Si0.25,3.0,original
Ir6.85La3.98Sn11.37,3.0,original
Ir1.62Te4.87,3.0,original
Ge3.25Rh1.7,3.0,original
Te4.87Ti4.19,3.0,original
Bi2.32Pb1.51Pd1.94,3.0,original
Bi3.16Se1.77,3.0,original
Bi2.69Pb0.79Pd1.94,3.0,original
Bi1.47F2.5La1.11S2.07,3.0,original
Pd0.43Zr2.7,3.0,original
Nb3.63Rh1.61,3.0,original
Nb3.63Rh1.66,3.0,original
Nb3.63Rh1.61,3.0,original
Ir1.48Te4.87,3.0,original
Ba0.64Sb1.64Sn0.42Ti8.52,3.0,original
In0.16Pb1.52Sn0.19Te2.37,3.0,original
Bi1.47F2.5La1.11S2.07,3.0,original
La1.11Ru8.01Si0.58,3.0,original
Co1.93Zr1.95,3.0,original
In0.16Sn0.64Te2.37,3.0,original
Eu6.81Pb3.13S0.95Se0.54,3.0,original
Mo0.22Nb0.72,3.0,original
In0.69Tl2.37,3.0,original
Bi3.16Se1.77,3.0,original
Bi3.16Se1.77,3.0,original
Bi1.47La0.83S2.07Ti0.72,3.0,original
Bi1.47F2.5La1.11S2.07,3.0,original
Bi1.47F2.5La1.11S1.62Se0.17,3.0,original
Ir3.36Lu3.29,3.0,original
Nb0.59Pd0.71,3.0,original
Nb0.59Pd0.71,3.0,original
Bi1.47Li7.24,3.0,original
B1.62Dy9.39Lu0.24Ni4.79,3.0,original
Ce3.41La0.25Ru8.24Si0.58,3.0,original
Bi3.16Se1.77,3.0,original
C0.24Co4.41Th3.56,3.0,original
Ir5.11Th3.56,3.0,original
Ir4.23Sc4.95,3.0,original
Ir4.23Sc4.95,3.0,original
Ge2.41Pd1.12Pt0.83Y4.44,3.0,original
Al0.7Ca1.05Si0.34,3.0,original
Bi1.47Li7.24,3.0,original
Au15.42Ce5.81Si0.58,3.0,original
O0.2Rb1.82W5.25,3.0,original
C1.29K5.32Tl6.69,3.0,original
C1.29K5.32Tl6.69,3.0,original
C1.29K5.32Tl6.69,3.0,original
Al2.03La1.11,3.0,original
Cu0.1Se1.15,3.0,original
Nb0.32Re0.87,3.0,original
La3.98Te9.86,3.0,original
Nb0.32Re0.87,3.0,original
Fe0.38Ni1.06Zr7.55,3.0,original
Pd1.94Te2.47,3.0,original
Ba0.64Ge0.4Ni4.79P2.52,3.0,original
Bi1.47Ce5.81F2.5S2.07,3.0,original
As0.65Pt2.29Sr1.46,3.0,original
As0.65Pt2.29Sr1.46,3.0,original
As0.65Pt2.29Sr1.46,3.0,original
Ir1.62Se0.11Te4.12,3.0,original
Bi1.47F3.02La1.11S2.07,3.0,original
Ce0.71La0.9Ru5.45,3.0,original
Rh0.57Zr2.23,3.0,original
Ni0.83Zr2.12,3.0,original
Ni0.99Zr1.88,3.0,original
Nb3.63Rh1.52Ru0.13,3.0,original
Nb3.63Rh1.52Ru0.13,3.0,original
Fe3.58Lu0.44Si1.59Tm6.47,3.0,original
Ni2.3Zr7.55,3.0,original
Ni2.3Zr7.55,3.0,original
Cu0.13Se1.15,3.0,original
Nb3.63Rh1.66,3.0,original
Nb3.63Rh1.66,3.0,original
Nb0.32Re0.87,3.0,original
Nb3.63Rh1.66,3.0,original
Co4.41U21.67,3.0,original
Pd3.98Sn0.78Yb9.91,3.0,original
Ru5.45Y2.04,3.0,original
Ru5.45Y2.04,3.0,original
Nb3.63Rh1.66,3.0,original
Nb3.63Rh1.61,3.0,original
Nb3.63Rh1.66,3.0,original
Nb3.63Rh1.66,3.0,original
Nb3.63Rh1.66,3.0,original
Nb3.63Rh1.66,3.0,original
Nb3.63Rh1.61,3.0,original
Nb3.63Rh1.66,3.0,original
Pd3.98Sn0.78Yb9.91,3.0,original
Ge2.41Pd0.92Pt1.07Y4.44,3.0,original
Bi3.16Se1.77,3.0,original
Tl4.39,3.0,original
Gd0.34Pd3.98Sn0.78Y1.92,3.0,original
Si0.58Th3.56,3.0,original
Si0.58Th3.56,3.0,original
Si0.25Th3.56,3.0,original
Ir3.36S4.3Zn0.89,3.0,original
Co4.41U21.67,3.0,original
Ir1.62Te4.87,3.0,original
Co15.77La3.98Ru1.25Sn11.37,3.0,original
C0.24La1.11Ni2.3,3.0,original
Co4.41H9.43Na0.98O0.28,3.0,original
B0.82Lu3.29Ni2.3,3.0,original
B0.73Lu3.29Ni2.3,3.0,original
Mo1.1S2.07Yb1.91,3.0,original
Pb3.13Pd3.98Sc4.95,3.0,original
Lu3.29Pb3.13Pd3.98,3.0,original
As0.65,3.0,original
Cd11.81Mo6.09S6.54,3.0,original
Ge1.25Y2.04,3.0,original
Ir2.49Y2.04,3.0,original
Mn0.67Ti3.8,3.0,original
Ti3.8,3.0,original
Re0.17W4.45,3.0,original
Ru5.45Zr3.7,3.0,original
Tl4.41,3.0,original
Ir0.53Nb0.63,3.0,original
Ir2.49Os1.46Y2.04,3.0,original
Ag4.11In3.49,3.0,original
Ge1.25Y2.04,3.0,original
Ir0.75Os1.46,3.0,original
Si0.58Th3.56,3.0,original
C0.24Ca0.18Y1.32,3.0,original
As9.72Pr0.75Ru11.04,3.0,original
B1.62Co0.12Ho10.97Ni4.72,3.0,original
Fe3.58Si1.59Y4.44,3.0,original
La3.98Ni2.3,3.0,original
Cd11.81Mo7.34Se4.83,3.0,original
Mo7.34S8.78Sm8.19,3.0,original
Ga9.18La18.32Sb25.75,3.0,original
Fe3.58Si1.59Y4.44,3.0,original
Al0.98La1.11Rh1.7,3.0,original
Ce5.81Ru5.31,3.0,original
Mn14.15U21.67,3.0,original
La3.13Pr0.43Tl4.41,3.0,original
Ti4.15,3.0,original
B1.62C0.24Lu3.29,3.0,original
Fe3.58Si1.59Y4.44,3.0,original
Cd11.81Mo7.34Se4.83,3.0,original
I30.82Mo7.34Te12.35,3.0,original
Bi2.32La5.41Pb4.75,3.0,original
Al2.03La1.11,3.0,original
Lu3.29Ru5.45Si0.58,3.0,original
As0.65La1.11Ni2.3,3.0,original
Hf9.88In1.68Pd3.98,3.0,original
Ba0.64Ga1.1Ge0.73,3.0,original
Ga1.1Ni4.79Zr3.12,3.0,original
Ga1.22Si0.22Yb9.91,3.0,original
Ga1.22Si0.22Yb9.91,3.0,original
As0.65Pt2.29Sr1.46,3.0,original
Al0.28Co1.25Zr1.24,3.0,original
As0.65Pt2.29Sr1.46,3.0,original
Ga1.22Si0.22Yb9.91,3.0,original
In1.68N5.82,3.0,original
Bi9.92O1.59S5.42,3.0,original
Ga1.22Si0.22Yb9.91,3.0,original
As0.65Pt2.29Sr1.46,3.0,original
C0.24La1.11Ni2.3,3.0,original
As1.47Ba0.64Ir3.36,3.0,original
Pd1.94Te4.87,3.0,original
S5.42Sr1.46Ta10.6,3.0,original
Cr0.36Ru0.55,3.0,original
Bi1.47Ce2.81Pr0.36S2.07,3.0,original
Bi1.47Sb1.15Se0.54Te4.87,3.0,original
Bi1.47Sb1.15Se0.54Te4.87,3.0,original
Tl4.41,3.0,original
Tl4.41,3.0,original
Se1.15Ti4.19,3.0,original
Nb3.63Rh1.61,3.0,original
Tl4.41,3.0,original
Nb3.63Rh1.61,3.0,original
Al2.03La1.11,3.0,original
As1.47Ba0.64Fe2.24,3.0,original
Ir1.36Rh0.15Te4.87,3.0,original
Bi3.16Eu20.66F20.82S3.19Se0.54,3.0,original
Tl4.41,3.0,original
Tl4.41,3.0,original
Au1.47Sn0.6,3.0,original
Be0.83,3.0,original
Nb3.63Rh1.61,3.0,original
Tl4.41,3.0,original
Pt2.29Sn3.43,3.0,original
Nb3.63Rh1.61,3.0,original
Tl4.41,3.0,original
Hf8.97W0.42,3.0,original
Nb3.63Rh1.61,3.0,original
Si0.57Th3.56,3.0,original
Tl4.41,3.0,original
Mo3.59Sb8.53,3.0,original
Cu0.13Se1.15,3.0,original
Bi1.47La1.11Rh1.7,3.0,original
Pd1.94Zr7.55,3.0,original
Nb0.34Re0.84,3.0,original
Nb0.34Re0.84,3.0,original
In0.16Sn0.6Te2.37,3.0,original
V0.67,3.0,original
Ti2.44V0.14,3.0,original
Ir2.15Os2.09Th3.56,3.0,original
Pd3.98Sn0.78Yb9.91,3.0,original
Bi1.64Nb1.1Se1.83,3.0,original
Bi1.47Hf1.9La0.83S2.07,3.0,original
Ru5.45Sc4.95,3.0,original
Co4.41U21.67,3.0,original
Mo3.59Sb8.53,3.0,original
C0.24La1.07Ni2.3,3.0,original
Ge2.41Y2.04,3.0,original
Rh0.6Ta3.1,3.0,original
Ta2.56V0.34,3.0,original
Rh3.52Ta15.96,3.0,original
Rh0.6Ta3.1,3.0,original
La6.85Ru5.45,3.0,original
In1.68N5.82,3.0,original
As1.47Ba0.64Fe2.22,3.0,original
Mo3.59Sb8.53,3.0,original
Bi1.47La0.83S2.07Ti0.72,3.0,original
Bi1.47Ce1.01F1.45Nd3.84S2.07,3.0,original
Ir1.62Se0.23Te3.62,3.0,original
Mo3.59Sb8.53,3.0,original
Bi3.16Te7.36Tl2.6,3.0,original
Mo3.59Sb8.53,3.0,original
Bi3.16Eu13.73F20.82S2.63Se0.85Sr1.46,3.0,original
Pd0.46Zr2.63,3.0,original
Hf9.48,3.0,original
As1.47Fe2.02Ni0.36Sr1.46,3.0,original
B3.4Er7.65Ir6.85,3.0,original
F0.41Fe1.02P1.78Pr0.75,3.0,original
Tl4.41,3.0,original
Mn0.31Ti4.08,3.0,original
As9.72Pr0.75Ru11.04,3.0,original
Ir5.11La9.72,3.0,original
Bi1.47Ce1.01F1.45Nd3.84S2.07,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ag3.86Tl0.14,3.0,original
Ba0.64Hg7.24,3.0,original
Ir5.11La9.72,3.0,original
Mn14.15U21.67,3.0,original
Ag3.86Tl0.14,3.0,original
Ir0.53Nb0.63,3.0,original
In0.16Sn0.56Te2.37,3.0,original
B1.62La1.11Rh5.35,3.0,original
La1.11Rh1.7Si0.92,3.0,original
O1.31Ti17.19,3.0,original
Ni1.08Zr1.74,3.0,original
B0.73Li14.58Pd1.73Pt4.96,3.0,original
Mo3.59Sb8.53,3.0,original
Ni1.93Zr7.55,3.0,original
Nb3.63Se2.38,3.0,original
Ba0.64Sb1.88Sn0.25Ti8.52,3.0,original
As0.48Fe1.02La1.11P0.29,3.0,original
Ce5.81Co4.41In8.92,3.0,original
S2.07Ta5.24,3.0,original
Ce5.81Co4.41In8.92,3.0,original
C0.41Na3.91,3.0,original
Ca1.05Si0.47,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Pb3.13Pd3.98Y2.04,3.0,original
Nb2.37Se1.77,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Rh10.81Sn16.67Tm31.06,3.0,original
Be1.92Nb3.63,3.0,original
Be4.89Pt2.29,3.0,original
Cd1.96Tl3.64,3.0,original
Co4.41U21.67,3.0,original
Ga3.41Lu3.29,3.0,original
Nb0.97,3.0,original
Ir0.34Zr2.35,3.0,original
La1.11Si0.58,3.0,original
N4.34V0.73,3.0,original
Pd10.1Se1.15,3.0,original
Ti3.8,3.0,original
Ta0.15Ti3.8,3.0,original
Pd1.94Te2.37,3.0,original
Ag4.11In3.49,3.0,original
Nb3.63Os0.21Rh1.52,3.0,original
Cd1.96Tl3.64,3.0,original
Ir0.34Ti2.67,3.0,original
Pd5.61Se0.54,3.0,original
Co8.05Cu0.26S4.3,3.0,original
Pd3.98Sn0.78Yb9.91,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Hf9.88Rh1.7Si0.25,3.0,original
B3.4Pr0.75Ru1.53Th12.33,3.0,original
Ge10.78Lu10.06Ru11.04,3.0,original
Ce5.81Co4.41In8.92,3.0,original
C0.24Cl16.44Y4.44,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Co6.68Cu0.45S4.3,3.0,original
Nb3.63Os0.21Rh1.52,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ga3.41Lu3.29,3.0,original
Ta10.6Zr3.7,3.0,original
S2.07Ta5.24,3.0,original
Se1.77Ta5.24,3.0,original
La1.11Si0.58,3.0,original
La1.11Si0.58,3.0,original
Bi3.16La5.41Pb3.13,3.0,original
Ge10.78Lu10.06Rh7.17,3.0,original
Ge1.57Ta5.24,3.0,original
Pd1.94Te2.37,3.0,original
Fe3.58Si1.59Y4.44,3.0,original
As9.72Pr0.75Ru11.04,3.0,original
Ir1.62La1.11Si0.25,3.0,original
Se1.15Ti4.19,3.0,original
Au7.67In1.68Pd1.94Y2.04,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ga1.1Nb0.21Ni4.79Zr2.54,3.0,original
B1.62Dy8.87Ni4.79Tm1.1,3.0,original
Pb3.65Se3.09Ti8.52,3.0,original
Ca1.05Pt2.29Si0.92,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Si0.55Sr1.46,3.0,original
Ge10.78Lu10.06Ru11.04,3.0,original
Sb3.61Zr19.11,3.0,original
Au7.67Te4.87,3.0,original
La1.11Rh1.7Si0.92,3.0,original
Ir1.62Se0.23Te3.62,3.0,original
Se1.15Ta0.69Ti3.54,3.0,original
Mo3.59Sb8.53,3.0,original
Bi1.47Ce2.81Eu3.35F5.12S2.07,3.0,original
Ni4.79S2.07Tl4.41,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Bi1.47Ce5.81F2.24S2.07,3.0,original
Co4.41U21.67,3.0,original
As1.47Cd11.81Sn0.78,3.0,original
Pd3.98Sc4.95Sn0.78,3.0,original
La1.01Nd0.2Pt2.29Si0.25,3.0,original
Cr0.15Re0.94,3.0,original
C0.24La0.97Ni2.3,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ag0.78Sn0.6Te2.37,3.0,original
Ir1.54Te4.87,3.0,original
Se1.15Ta0.69Ti3.54,3.0,original
Se1.15Ta0.96Ti3.32,3.0,original
La1.11Ni1.06Pt1.07Si0.25,3.0,original
V0.62,3.0,original
Nb3.63Rh1.66,3.0,original
Nb3.63Rh1.66,3.0,original
Ba8.19Ge19.15Si7.63,3.0,original
V0.62,3.0,original
Rh1.48Ru0.18Se1.15,3.0,original
Nb3.63Rh1.66,3.0,original
Ir1.48Te4.87,3.0,original
Pb0.81Sn0.48Te2.37,3.0,original
Se1.15Ta0.96Ti3.32,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Co10.23Fe0.66Th25.48,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Pd1.94Si0.67Y4.44,3.0,original
Gd0.25La1.06Ru5.45,3.0,original
Au13.87In1.68Pd0.31Y2.04,3.0,original
As1.47Fe2.02Ni0.36Sr1.46,3.0,original
Bi1.47Ce5.81F2.5S2.07,3.0,original
Sn0.13,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ag4.11Th7.22,3.0,original
Nb1.1Pb3.13S3.19,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Nb0.91Pd0.2,3.0,original
Ge2.41Pd0.51Pt1.56Y4.44,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Bi1.47Na3.91,3.0,original
Bi0.75Sn0.27,3.0,original
Bi3.16Y6.83,3.0,original
Ir0.47Nb0.67,3.0,original
Pd3.47Te4.87,3.0,original
Pd3.47Te4.87,3.0,original
B1.62Ho9.87Ni4.79,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Ce5.81Co4.41In8.92,3.0,original
La8.28Ni4.79Sn0.78,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ir0.47Nb0.67,3.0,original
Pd3.47Te4.87,3.0,original
Os5.85Th3.56,3.0,original
Mo3.59Sb8.53,3.0,original
Mo3.59Sb8.53,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ga10.33Ir3.36,3.0,original
Rh10.81Sn15.78Tm38.84,3.0,original
Bi1.47Ce5.81F1.61S2.07,3.0,original
Ce5.81Co3.96In8.92Ru0.13,3.0,original
Pb0.52Sn0.58Te2.37,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ir5.11La9.72,3.0,original
Ag8.28Pd6.02S0.95,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Pd0.48Zr2.59,3.0,original
Ge1.57La1.11,3.0,original
Ge1.57La1.11,3.0,original
Ir5.11La9.72,3.0,original
Ru5.45Sc4.95,3.0,original
Ge1.57Pd1.94Si0.25Y4.44,3.0,original
Se1.15Ti4.19,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Au15.42Ce5.81Si0.58,3.0,original
Al2.03La1.11,3.0,original
Re1.18Ru0.32,3.0,original
In0.16Sn0.52Te2.37,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ir0.53Nb0.63,3.0,original
Ce5.81Co4.41In8.91,3.0,original
Nb2.37Pd1.94S4.02Se0.69,3.0,original
Ge3.25La3.98Pd8.06,3.0,original
Lu3.29Ru5.45,3.0,original
Se1.15Ta0.42Ti3.76,3.0,original
Ce5.81Co4.41In8.91,3.0,original
B1.62Os3.03Y2.04,3.0,original
B1.62Os3.03Y2.04,3.0,original
Bi1.47La0.68S2.07Ti1.16,3.0,original
Ir3.36Si0.58Th3.56,3.0,original
Te7.36Tl22.6,3.0,original
Mn14.15U21.67,3.0,original
Pd2.96Te4.87,3.0,original
Pd2.96Te4.87,3.0,original
Pd2.96Te4.87,3.0,original
Te7.36Tl22.6,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Ir1.62Te4.37,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Bi1.47Ce2.81Pr0.36S2.07,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Am59.14,3.0,original
Co4.41H9.43Na1.25O0.28,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Bi3.16Rh1.7,3.0,original
H5.78Hf9.88V1.53,3.0,original
Au3.09Ge0.39,3.0,original
O0.2W5.25,3.0,original
Bi1.47Cu0.13,3.0,original
Bi1.47Re2.92,3.0,original
Co4.05Mn1.09U21.67,3.0,original
In1.68Te2.37,3.0,original
La0.47Lu1.42,3.0,original
Li2.1O0.2W5.25,3.0,original
Os0.37W4.45,3.0,original
Pd1.26Se0.13,3.0,original
Pd2.45Te4.87,3.0,original
Nb3.63Sb1.15,3.0,original
Pd3.98Se0.54,3.0,original
Pd2.45Te4.87,3.0,original
Re35.59Sc25.01,3.0,original
La0.47Lu1.42,3.0,original
Bi3.16Ir1.62,3.0,original
La0.47Lu1.42,3.0,original
Nb1.1Se1.15,3.0,original
Ir3.36S4.3Zn0.99,3.0,original
Ir3.36S4.3Zn0.99,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Cu0.13S1.84,3.0,original
Ir3.36S4.3Zn0.99,3.0,original
Er9.2Mo7.34S8.78,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Ce5.81Co4.41In8.92,3.0,original
Pd1.94Si0.58Y4.44,3.0,original
Co5.55Cu0.61S4.3,3.0,original
Gd0.62Ru5.45Y1.85,3.0,original
Ir0.58Nb0.59,3.0,original
Pd2.45Te4.87,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Se1.15W5.25Yb1.91,3.0,original
Lu3.29Mo7.34S8.78,3.0,original
Nb0.89Pd0.24,3.0,original
Ge1.57La1.11,3.0,original
La0.89,3.0,original
La3.98Ni2.3,3.0,original
Ge1.57Hf9.88,3.0,original
La3.98Pb42.06Rh7.17,3.0,original
Ir10.33Sn16.67Y9.22,3.0,original
Ga10.33Ir3.36,3.0,original
La1.11Rh1.7Si0.92,3.0,original
Ir1.62La1.11Si0.92,3.0,original
Mo3.59Sb8.53,3.0,original
La3.98Ni9.77P7.36,3.0,original
Ga10.33Ir3.36,3.0,original
Mo3.59Sb8.53,3.0,original
B3.4Ho10.97Ir4.06Rh2.79,3.0,original
Al3.08Pd3.98Y2.04,3.0,original
Pd34.6Se9.13,3.0,original
Ga3.41Lu3.29,3.0,original
Li6.5Mo7.34O4.1,3.0,original
Sb3.61Zr19.11,3.0,original
Ba0.64Sb2.13Ti8.52,3.0,original
Ba0.64Sb2.01Sn0.16Ti8.52,3.0,original
Co18.05La3.98Sn11.37,3.0,original
Ag0.99Sn0.56Te2.37,3.0,original
As2.3Cr1.47Cs21.05,3.0,original
Bi1.47Ce2.81Eu3.35F5.12S2.07,3.0,original
Bi1.47Eu3.35F5.12La0.4S2.07,3.0,original
Bi1.47F2.5La1.11S2.07,3.0,original
Bi1.47F2.5La1.11S2.07,3.0,original
Ni4.79S0.5Se0.79Tl4.41,3.0,original
Bi2.57Pb1.02Pd1.94,3.0,original
Bi1.47Ce2.81F5.12S2.07Sr0.58,3.0,original
As0.65Ba0.64Pt2.29,3.0,original
Ag4.11Th7.22,3.0,original
Ir3.36S4.3Zn0.99,3.0,original
Rh10.81Sn15.78Tm38.84,3.0,original
In1.68Pd3.98Zr3.7,3.0,original
Bi1.47F2.5La1.11S1.84,3.0,original
Ce5.81Co4.41Hg0.16In8.86,3.0,original
Bi1.3F2.5La1.11S2.07,3.0,original
Rh0.61Zr2.15,3.0,original
In1.68Te2.37,3.0,original
Ir3.36Y2.04,3.0,original
Ce5.81Co4.41In8.9,3.0,original
Ce5.81Co3.5In8.92Ru0.41,3.0,original
Hf9.88Rh1.7Si0.25,3.0,original
Pd0.14Se1.15Ti4.19,3.0,original
Co0.32Si0.55Th3.56,3.0,original
Bi1.47F2.5La1.11S1.84,3.0,original
Fe1.93H3.58Li2.03S0.95,3.0,original
B0.73Li14.58Pt7.15,3.0,original
Ge1.49La1.11,3.0,original
Ge1.45La1.11,3.0,original
Ge1.43La1.11,3.0,original
Ge1.41La1.11,3.0,original
Ce5.81Co4.41In8.92,3.0,original
B1.62Os3.03,3.0,original
B1.62Os3.03,3.0,original
As0.65Cr0.48,3.0,original
Ce0.71Ge9.94La0.9Pt9.58,3.0,original
Bi3.16Eu20.66F20.82S3.63Se0.29,3.0,original
Ge0.73Mo3.59,3.0,original
Na0.86O0.2W5.25,3.0,original
Mo0.81,3.0,original
Ir1.1Y0.37,3.0,original
Ir1.1Y0.37,3.0,original
W10.56Zr3.7,3.0,original
W10.56Zr3.7,3.0,original
La1.1,3.0,original
La1.11Rh1.7Si0.92,3.0,original
Ce5.51Co4.41In8.92Yb0.42,3.0,original
Pb1.08Sn0.38Te2.37,3.0,original
Ni4.79S0.73Se0.66Tl4.41,3.0,original
C0.24La1.06Ni2.3,3.0,original
La3.98Pd8.06Si1.26,3.0,original
Cd11.81Hg7.24,3.0,original
La1.1,3.0,original
Rh5.35Th25.48,3.0,original
Cr0.18Re0.84,3.0,original
Rh5.35Th25.48,3.0,original
Cr0.18Re0.84,3.0,original
Dy12.55Mo7.34S8.78,3.0,original
Ho13.18Mo7.34S8.78,3.0,original
Pd3.98Sc4.95Sn0.78,3.0,original
Si0.55Th3.56,3.0,original
Cd0.15Ce5.81Co4.41In8.89,3.0,original
Al0.98Nb1.1Ni4.79,3.0,original
As1.47Ba0.64Fe2.12,3.0,original
Cd0.15Ce5.81Co4.41In8.89,3.0,original
Ir1.62Te4.87,3.0,original
Ag0.57Sn0.64Te2.37,3.0,original
Mo3.48Sb8.53,3.0,original
Bi1.47Na3.91,3.0,original
O0.2W5.25,3.0,original
Mg3.17Ni6.29Ru0.97,3.0,original
Ge2.41Pt2.29Y4.44,3.0,original
In0.16Sn0.64Te2.37,3.0,original
Ce5.81Co4.41In8.7Zn0.22,3.0,original
Cd0.18Ce5.81Co4.41In8.89,3.0,original
Mo1.1Se0.17Te3.87,3.0,original
Pb3.13Se1.15Ta5.24,3.0,original
Ce5.51Co4.41In8.92Yb0.42,3.0,original
Ce4.01La0.11Ru5.45,3.0,original
Ir8.59La1.11,3.0,original
Ir1.62Zr11.4,3.0,original
Co8.73Cu0.13S4.3,3.0,original
Hf9.03,3.0,original
Cd2.91Ce5.81Co4.41In8.47,3.0,original
Ni1.8Zr7.55,3.0,original
Fe0.17Ni1.48Zr7.55,3.0,original
Ni1.8Zr7.55,3.0,original
Ce5.81Co3.05In8.92Ru0.69,3.0,original
Bi1.47F5.12La0.28S2.07Sr0.72,3.0,original
In0.16Sn0.64Te2.37,3.0,original
Ce5.73Co4.41In8.92,3.0,original
As1.47Ba0.64Pt4.72,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
U2.96,3.0,original
Ge2.41Rh8.99,3.0,original
Ge1.57Rh8.99,3.0,original
Ge2.41Rh8.99,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Zr3.58,3.0,original
Ru1.02V0.4,3.0,original
Ge1.57Rh5.35,3.0,original
B1.62Os3.03,3.0,original
B3.04Ho12.08Ir6.85,3.0,original
Bi1.47La0.54S2.07Th1.37,3.0,original
B0.68Li14.58Pt7.15,3.0,original
In0.16Sn0.64Te2.37,3.0,original
Eu3.35Ge9.94Pr0.36Pt9.58,3.0,original
Bi1.47Ce4.01Pr0.21S2.07,3.0,original
U2.89,3.0,original
U2.89,3.0,original
U2.82,3.0,original
U2.89,3.0,original
Mn0.17Zr2.64,3.0,original
Ag8.28In1.68,3.0,original
Pd1.94Te2.52,3.0,original
Pd1.94Te2.47,3.0,original
V0.71,3.0,original
Hf9.18,3.0,original
B3.4Er7.65Ir4.06Rh2.79,3.0,original
U3,3.0,original
Ba0.64Si0.45,3.0,original
As1.47Cs10.49Fe2.3,3.0,original
U3,3.0,original
La1.09,3.0,original
Cu0.11La2.33O0.48,3.0,original
Ba1.72Cu1.39O1.29Pr0.41Y0.7,3.0,original
Cu0.12La2.33O0.48,3.0,original
Co4.41H9.43Na1.22O0.28,3.0,original
Co13.5Y9.22,3.0,original
Pb3.13Pd3.98Tm7.72,3.0,original
Be0.8Zr0.34,3.0,original
Pd0.52Zr2.52,3.0,original
Te7.36Zr3.7,3.0,original
Al0.98Mo7.34Pd1.94,3.0,original
Ir3.36W15.87,3.0,original
Fe0.38Ni1.06U21.67,3.0,original
In1.68Sb1.15,3.0,original
Mo3.59Sb4.84,3.0,original
Pt2.29Sb1.15,3.0,original
Cr0.28Ru0.97,3.0,original
In1.68Sb1.15,3.0,original
B1.62Dy10.45Ni4.75,3.0,original
Fe3.58Th25.48,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Ce5.81In8.92Rh1.7,3.0,original
Mo7.34S8.78Y2.52,3.0,original
B3.4Er7.65Ir6.85,3.0,original
La1.11Rh1.7Sb1.15,3.0,original
Rh1.7Sb1.15Y2.04,3.0,original
F0.41K0.41O0.17W5.25,3.0,original
Cs0.99F0.93Li0.63O0.14W5.25,3.0,original
Al0.98Mo7.34Pd1.94,3.0,original
K10.77Mo18.58Se11.58,3.0,original
Er9.2Mo7.34S8.78,3.0,original
