elements,formula,Predicted_Tc
Ga-In-Zn,Ga0.805Zn0.195,5.728454205
Ga-Sn-Ag,Ga0.833Sn0.156Ag0.011,5.728177137
Bi-Zn-Ag,Bi0.927Zn0.014Ag0.059,5.720138611
Ga-Sn-Ag,Ga0.815Sn0.164Ag0.021,5.713276709
Ga-Sn-Ag,Ga0.828Sn0.143Ag0.029,5.71116797
Ga-In-Zn,Ga0.796In0.023Zn0.181,5.709373607
Ga-Zn-Ag,Ga0.867Zn0.116Ag0.017,5.705245534
Ga-In-Zn,Ga0.888In0.004Zn0.108,5.704000637
Bi-Zn-Ag,Bi0.898Zn0.071Ag0.031,5.703204722
Ga-Sb-Cu,Ga0.797Sb0.192Cu0.011,5.702379679
Bi-Zn-Ag,Bi0.929Zn0.002Ag0.069,5.702031944
Bi-Zn-Ag,Bi0.923Zn0.028Ag0.049,5.699040833
Bi-Ag-Sb,Bi0.929Ag0.070Sb0.001,5.697298611
Ga-In-Zn,Ga0.822In0.117Zn0.061,5.695327692
Bi-Zn-Cu,Bi0.918Zn0.075Cu0.007,5.694247778
Bi-Zn-Ag,Bi0.909Zn0.082Ag0.009,5.6907325
Bi-Zn-Cu,Bi0.928Zn0.050Cu0.022,5.688727778
Ga-Sn-Ag,Ga0.844Sn0.123Ag0.033,5.687964274
Ga-Zn-Ag,Ga0.805Zn0.163Ag0.032,5.684847415
Ga-Ag-Sb,Ga0.862Ag0.011Sb0.127,5.677317714
Bi-Ag-Cu,Bi0.938Ag0.046Cu0.016,5.675458333
Ga-Ag-Sb,Ga0.852Ag0.016Sb0.132,5.67115985
Bi-Zn-Cu,Bi0.950Zn0.017Cu0.033,5.667215
Ga-Zn-Ag,Ga0.824Zn0.161Ag0.015,5.661146325
Ga-Zn-Ag,Ga0.916Zn0.066Ag0.018,5.657665726
Bi-Zn-Cu,Bi0.914Zn0.083Cu0.003,5.655028333
Ga-Sn-Ag,Ga0.817Sn0.132Ag0.051,5.652167308
Ga-Sn-Ag,Ga0.797Sn0.176Ag0.027,5.650846838
Bi-Zn-Sb,Bi0.926Zn0.053Sb0.021,5.650420833
Bi-Zn-Cu,Bi0.934Cu0.066,5.638552778
Ga-Zn-Cu,Ga0.933Zn0.065Cu0.002,5.635294957
Ga-Zn-Ag,Ga0.889Zn0.094Ag0.017,5.632184124
Bi-Sb-Cu,Bi0.962Sb0.037Cu0.001,5.631773611
Bi-Ag-Sb,Bi0.934Ag0.056Sb0.010,5.626764167
Ga-Zn-Ag,Ga0.845Zn0.122Ag0.033,5.620909231
Bi-Zn-Cu,Bi0.912Zn0.024Cu0.064,5.618667778
Bi-Zn-Cu,Bi0.898Zn0.039Cu0.063,5.615622778
Ga-Zn-Ag,Ga0.853Zn0.079Ag0.068,5.608089017
Bi-Zn-Cu,Bi0.895Zn0.038Cu0.067,5.606906111
Ga-Zn-Ag,Ga0.851Zn0.137Ag0.012,5.597605791
Ga-Zn-Ag,Ga0.849Zn0.151,5.593949226
Ga-Zn-Ag,Ga0.928Zn0.063Ag0.009,5.590151859
Bi-Ag-Cu,Bi0.912Ag0.078Cu0.010,5.589861111
Bi-Zn-Cu,Bi0.900Zn0.091Cu0.009,5.589669444
Bi-Zn-Sb,Bi0.896Zn0.099Sb0.005,5.5891375
Ga-Ag-Sb,Ga0.894Ag0.001Sb0.105,5.586241517
Bi-Zn-Cu,Bi0.876Zn0.063Cu0.061,5.582678889
Ga-Ag-Sb,Ga0.829Ag0.048Sb0.123,5.581853269
Ga-Zn-Cu,Ga0.826Zn0.169Cu0.005,5.579004077
Ga-Sb-Cu,Ga0.826Sb0.154Cu0.020,5.562670128
Bi-Ag-Cu,Bi0.923Ag0.054Cu0.023,5.560641667
Bi-Ag-Sb,Bi0.915Ag0.071Sb0.014,5.556241944
Ga-In-Ag,Ga0.252In0.612Ag0.136,5.523682265
Ga-In,Ga0.831In0.169,5.517306453
Ga-In,Ga0.830In0.170,5.517306453
Ga-In,Ga0.830In0.170,5.517306453
Ga-In,Ga0.830In0.170,5.517306453
Ga-In,Ga0.830In0.170,5.517306453
Ga-In,Ga0.831In0.169,5.517306453
Ga-In,Ga0.830In0.170,5.517306453
Ga-In,Ga0.830In0.170,5.517306453
Ga-In,Ga0.831In0.169,5.517306453
Ga-In,Ga0.828In0.172,5.51239688
Ga-Zn-Cu,Ga0.827Zn0.162Cu0.011,5.509866171
Ga-Sb-Cu,Ga0.904Sb0.091Cu0.005,5.509179209
Ga-Ag-Sb,Ga0.784Ag0.034Sb0.182,5.50316688
Bi-Zn-Sb,Bi0.898Zn0.082Sb0.020,5.502774167
Bi-Zn-Sb,Bi0.910Zn0.058Sb0.032,5.501826944
Ga-Sb-Cu,Ga0.798Sb0.175Cu0.027,5.498420748
Bi-Ag-Cu,Bi0.903Ag0.090Cu0.007,5.495088889
Bi-Sb-Cu,Bi0.946Sb0.032Cu0.022,5.494493056
Ga-Zn-Cu,Ga0.831Zn0.156Cu0.013,5.489155124
Ga-Sb-Cu,Ga0.801Sb0.169Cu0.030,5.484834209
Ga-Zn-Cu,Ga0.811Zn0.178Cu0.011,5.481149889
Ga-Sb-Cu,Ga0.871Sb0.118Cu0.011,5.479227714
Ga-In-Ag,Ga0.815In0.171Ag0.014,5.47717906
Bi-Ag-Cu,Bi0.890Ag0.048Cu0.062,5.474702778
Bi-Zn-Sb,Bi0.926Zn0.038Sb0.036,5.473665278
Ga-Zn-Cu,Ga0.900Zn0.089Cu0.011,5.473503611
Ga-In-Ag,Ga0.845In0.147Ag0.008,5.472307222
Ga-In-Ag,Ga0.245In0.613Ag0.142,5.461224487
Ga-In-Ag,Ga0.833In0.151Ag0.016,5.459905598
Ga-In-Ag,Ga0.267In0.610Ag0.123,5.45509344
Bi-Ag-Sb,Bi0.901Ag0.077Sb0.022,5.453705833
Ga-In-Ag,Ga0.269In0.596Ag0.135,5.453327821
Ga-In-Ag,Ga0.273In0.590Ag0.137,5.447046154
Bi-Zn-Sb,Bi0.898Zn0.069Sb0.033,5.446971389
Bi-Sb-Cu,Bi0.947Sb0.013Cu0.040,5.440248333
Ga-In-Cu,Ga0.837In0.159Cu0.004,5.437434615
Ga-In-Cu,Ga0.823In0.169Cu0.008,5.435514466
Ga-In-Ag,Ga0.803In0.174Ag0.023,5.434345491
Ga-In-Ag,Ga0.240In0.620Ag0.140,5.433436987
Ga-Zn-Cu,Ga0.896Zn0.084Cu0.020,5.421804893
Bi-Ag-Cu,Bi0.861Ag0.076Cu0.063,5.415361111
Bi-Ag-Sb,Bi0.946Ag0.005Sb0.049,5.413794444
Bi-Zn-Sb,Bi0.903Zn0.056Sb0.041,5.412484722
Ga-Zn-Cu,Ga0.928Zn0.060Cu0.012,5.404019124
Bi-Ag-Cu,Bi0.894Ag0.082Cu0.024,5.401505556
Ga-Sb-Cu,Ga0.897Sb0.094Cu0.009,5.40048703
Bi-Sb-Cu,Bi0.945Sb0.001Cu0.054,5.398920833
Bi-Ag-Cu,Bi0.856Ag0.081Cu0.063,5.395263889
Bi-Sb-Cu,Bi0.913Sb0.024Cu0.063,5.382723333
Bi-Ag-Sb,Bi0.907Ag0.056Sb0.037,5.373386389
Ga-In-Cu,Ga0.886In0.107Cu0.007,5.367708526
Bi-Ag-Sb,Bi0.884Ag0.088Sb0.028,5.3544975
Ga-In-Cu,Ga0.819In0.168Cu0.013,5.329715
Ga-Zn-Cu,Ga0.806Zn0.162Cu0.032,5.316868265
Ga-Ag,Ga0.992Ag0.008,5.316260043
Ga-Ag,Ga0.992Ag0.008,5.316260043
Ga-Ag,Ga0.992Ag0.008,5.316260043
Ga-Ag,Ga0.968Ag0.032,5.316134679
Ga-Ag,Ga0.968Ag0.032,5.316134679
Ga-Ag,Ga0.968Ag0.032,5.316134679
Ga-Zn-Cu,Ga0.798Zn0.179Cu0.023,5.315032453
Ga-Ag,Ga0.974Ag0.026,5.314836731
Ga-Ag,Ga0.974Ag0.026,5.314836731
Ga-Ag,Ga0.974Ag0.026,5.314836731
Ga-Ag,Ga0.974Ag0.026,5.314836731
Bi-Ag-Sb,Bi0.892Ag0.064Sb0.044,5.297849167
Bi-Ag-Sb,Bi0.876Ag0.090Sb0.034,5.294044722
Ga-Cu,Ga0.993Cu0.007,5.288413889
Ga-In-Cu,Ga0.344In0.593Cu0.063,5.278971624
Ga-In-Cu,Ga0.347In0.590Cu0.063,5.278971624
Bi-Ag-Sb,Bi0.889Ag0.065Sb0.046,5.271065833
Ga-In-Cu,Ga0.237In0.702Cu0.061,5.268314231
Ga-Cu,Ga0.991Cu0.009,5.263082863
Ga-Cu,Ga0.991Cu0.009,5.263082863
Ga-Cu,Ga0.991Cu0.009,5.263082863
Ga-In-Cu,Ga0.795In0.190Cu0.015,5.25910703
Ga-In-Cu,Ga0.316In0.618Cu0.066,5.258498932
Ga-Cu,Ga0.998Cu0.002,5.248404872
Ga-Cu,Ga0.998Cu0.002,5.248404872
Ga-In-Cu,Ga0.360In0.573Cu0.067,5.248218419
Ga-Cu,Ga0.997Cu0.003,5.239933419
Ga-Cu,Ga0.996Cu0.004,5.239034957
Ga-Cu,Ga0.996Cu0.004,5.239034957
Ga-Cu,Ga0.996Cu0.004,5.239034957
Ga,Ga1.000,5.224769231
Bi-Sb-Cu,Bi0.912Sb0.001Cu0.087,5.169144444
Ga-Ag-Cu,Ga0.905Ag0.091Cu0.004,5.111670897
Ga-Ag-Cu,Ga0.940Ag0.035Cu0.025,5.088867756
Ga-Ag-Cu,Ga0.969Ag0.007Cu0.024,5.08013188
Ga-Ag-Cu,Ga0.941Ag0.033Cu0.026,5.080034423
Bi-Sb-Cu,Bi0.882Sb0.059Cu0.059,5.058083889
Bi-Sb-Cu,Bi0.870Sb0.123Cu0.007,5.047568056
Ga-Ag-Cu,Ga0.928Ag0.057Cu0.015,5.02904265
Bi-Sb-Cu,Bi0.883Sb0.102Cu0.015,5.016763889
Ga-Ag-Cu,Ga0.916Ag0.074Cu0.010,5.008057479
Bi-Sb-Cu,Bi0.871Sb0.006Cu0.123,4.999295556
Ga-Ag-Cu,Ga0.908Ag0.079Cu0.013,4.99072953
Ga-Ag-Cu,Ga0.928Ag0.043Cu0.029,4.988132842
Ga-Ag-Cu,Ga0.907Ag0.076Cu0.017,4.956445256
Ga-Ag-Cu,Ga0.914Ag0.060Cu0.026,4.951751923
In-Ag,In0.880Ag0.120,4.624555833
In-Ag,In0.882Ag0.118,4.614876667
In-Ag-Sb,In0.882Ag0.117Sb0.001,4.614876667
In-Zn-Ag,In0.844Zn0.030Ag0.126,4.611768333
In-Ag,In0.883Ag0.117,4.610683333
In-Ag,In0.883Ag0.117,4.610683333
In-Ag,In0.883Ag0.117,4.610683333
In-Ag,In0.883Ag0.117,4.610683333
In-Ag,In0.883Ag0.117,4.610683333
In-Ag,In0.879Ag0.121,4.607909444
In-Ag,In0.879Ag0.121,4.607909444
In-Ag,In0.879Ag0.121,4.607909444
In-Zn-Ag,In0.833Zn0.050Ag0.117,4.593655278
In-Zn-Ag,In0.840Zn0.028Ag0.132,4.586815833
In-Zn-Ag,In0.861Zn0.009Ag0.130,4.561316389
In-Zn-Ag,In0.877Zn0.030Ag0.093,4.560534259
In-Zn-Ag,In0.834Zn0.054Ag0.112,4.554075185
In-Zn-Ag,In0.873Ag0.127,4.54458
In-Zn-Ag,In0.826Zn0.037Ag0.137,4.533980278
In-Ag-Cu,In0.804Ag0.130Cu0.066,4.531970833
In-Zn-Ag,In0.867Zn0.046Ag0.087,4.527483981
In-Ag-Cu,In0.867Ag0.132Cu0.001,4.526747222
In-Ag-Sb,In0.754Ag0.117Sb0.129,4.515124167
In-Ag-Cu,In0.850Ag0.087Cu0.063,4.515068611
In-Zn-Ag,In0.807Zn0.078Ag0.115,4.514628889
In-Ag-Sb,In0.861Ag0.128Sb0.011,4.512384167
In-Ag-Sb,In0.754Ag0.114Sb0.132,4.493171667
In-Ag-Sb,In0.856Ag0.103Sb0.041,4.49022463
In-Ag-Sb,In0.741Ag0.121Sb0.138,4.481375833
In-Ag-Sb,In0.848Ag0.103Sb0.049,4.480516296
In-Ag-Sb,In0.829Ag0.116Sb0.055,4.473881667
In-Ag-Sb,In0.853Ag0.101Sb0.046,4.473402407
In-Ag-Sb,In0.716Ag0.121Sb0.163,4.472066111
In-Sb-Cu,In0.756Sb0.179Cu0.065,4.416488611
In-Sb-Cu,In0.708Sb0.226Cu0.066,4.413421667
In-Sb-Cu,In0.750Sb0.188Cu0.062,4.411375278
In-Sb-Cu,In0.719Sb0.213Cu0.068,4.410996667
In-Ag-Cu,In0.779Ag0.154Cu0.067,4.402441944
In-Sb-Cu,In0.762Sb0.180Cu0.058,4.392165
In-Ag-Cu,In0.851Ag0.111Cu0.038,4.35934537
In-Zn-Sb,In0.751Zn0.026Sb0.223,4.350470093
In-Sb-Cu,In0.685Sb0.256Cu0.059,4.349881111
In-Zn-Sb,In0.747Zn0.050Sb0.203,4.33858037
In-Zn-Sb,In0.736Zn0.062Sb0.202,4.335099537
In-Ag-Cu,In0.753Ag0.183Cu0.064,4.33502
In-Sb-Cu,In0.642Sb0.298Cu0.060,4.334165
In-Zn-Sb,In0.741Zn0.056Sb0.203,4.333716204
In-Zn-Sb,In0.726Zn0.070Sb0.204,4.333233426
In-Zn-Sb,In0.755Zn0.047Sb0.198,4.330996296
In-Sb-Cu,In0.775Sb0.163Cu0.062,4.323868981
In-Zn-Sb,In0.734Zn0.069Sb0.197,4.322364074
In-Zn-Sb,In0.721Zn0.076Sb0.203,4.320730926
In-Sb-Cu,In0.649Sb0.284Cu0.067,4.318076111
In-Sb-Cu,In0.595Sb0.339Cu0.066,4.314504722
In-Zn-Sb,In0.718Zn0.044Sb0.238,4.311460926
In-Zn-Sb,In0.717Zn0.078Sb0.205,4.307939259
In-Ag-Cu,In0.832Ag0.152Cu0.016,4.298742778
In-Zn-Cu,In0.896Zn0.045Cu0.059,4.29039
In-Sb,In0.752Sb0.248,4.286818981
In-Sb,In0.752Sb0.248,4.286818981
In-Sb,In0.751Sb0.249,4.286818981
In-Sb,In0.752Sb0.248,4.286818981
In-Sb,In0.751Sb0.249,4.286818981
In-Sb,In0.751Sb0.249,4.286818981
In-Sb,In0.751Sb0.249,4.286818981
In-Sb,In0.751Sb0.249,4.286818981
In-Sb,In0.752Sb0.248,4.286818981
In-Sb,In0.751Sb0.249,4.286818981
In-Ag-Cu,In0.745Ag0.193Cu0.062,4.263906944
In-Ag-Cu,In0.908Ag0.069Cu0.023,4.251136296
In-Ag-Cu,In0.817Ag0.146Cu0.037,4.234536389
In-Zn-Cu,In0.743Zn0.197Cu0.060,4.213044444
Sn-Zn-Sb,Sn0.576Zn0.218Sb0.206,4.143246
Sn-Zn-Sb,Sn0.571Zn0.219Sb0.210,4.141184889
Sn-Zn-Sb,Sn0.569Zn0.227Sb0.204,4.138751556
Sn-Zn-Sb,Sn0.568Zn0.229Sb0.203,4.138751556
Sn-Zn-Sb,Sn0.573Zn0.225Sb0.202,4.137112667
Sn-Zn-Sb,Sn0.615Zn0.216Sb0.169,4.135502111
Sn-Zn-Sb,Sn0.631Zn0.125Sb0.244,4.132321833
Sn-Zn-Sb,Sn0.621Zn0.224Sb0.155,4.131844889
Sn-Zn-Sb,Sn0.597Zn0.233Sb0.170,4.130444333
Sn-Zn-Sb,Sn0.623Zn0.131Sb0.246,4.128246833
In-Zn-Cu,In0.698Zn0.011Cu0.291,4.121721667
In-Zn-Cu,In0.710Zn0.016Cu0.274,4.120912222
In-Zn-Cu,In0.691Zn0.015Cu0.294,4.106534167
In-Zn-Cu,In0.695Zn0.242Cu0.063,4.093704889
In-Zn-Cu,In0.596Zn0.343Cu0.061,4.088782278
In-Zn-Cu,In0.763Zn0.176Cu0.061,4.073023056
In-Zn-Cu,In0.588Zn0.350Cu0.062,4.070137833
In-Zn-Cu,In0.790Zn0.142Cu0.068,4.067753889
Sn,Sn1.000,4.052470588
Sn-Zn,Sn1.000,4.052470588
Sn-Sb,Sn1.000,4.052470588
In-Cu,In0.932Cu0.068,4.051846759
In-Cu,In0.932Cu0.068,4.051846759
In-Cu,In0.932Cu0.068,4.051846759
In-Cu,In0.932Cu0.068,4.051846759
In-Cu,In0.932Cu0.068,4.051846759
In-Cu,In0.933Cu0.067,4.040038704
In-Cu,In0.934Cu0.066,4.035983148
Sn-Zn,Sn0.999Zn0.001,4.032835147
Sn-Zn,Sn0.999Zn0.001,4.032835147
Sn-Zn,Sn0.999Zn0.001,4.032835147
Sn-Ag,Sn0.999Ag0.001,4.02991201
Sn-Ag,Sn0.999Ag0.001,4.02991201
Sn-Ag,Sn0.999Ag0.001,4.02991201
In-Cu,In0.935Cu0.065,4.023008426
In-Cu,In0.935Cu0.065,4.023008426
In-Cu,In0.935Cu0.065,4.023008426
Sn-Zn-Ag,Sn0.645Zn0.234Ag0.121,4.014515556
Sn-Zn-Ag,Sn0.644Zn0.233Ag0.123,4.010340278
Sn-Zn-Ag,Sn0.649Zn0.219Ag0.132,4.00853
Sn-Zn-Ag,Sn0.646Zn0.236Ag0.118,4.007012222
Sn-Sb,Sn0.999Sb0.001,4.006670784
Sn-Sb,Sn0.999Sb0.001,4.006670784
Sn-Sb,Sn0.999Sb0.001,4.006670784
Sn-Zn-Ag,Sn0.646Zn0.223Ag0.131,4.001316667
Sn-Zn,Sn0.998Zn0.002,3.996501634
Sn-Zn,Sn0.998Zn0.002,3.996501634
Sn-Zn,Sn0.998Zn0.002,3.996501634
Sn-Zn-Ag,Sn0.641Zn0.222Ag0.137,3.994225
Sn-Ag,Sn0.998Ag0.002,3.993212941
Sn-Ag,Sn0.998Ag0.002,3.993212941
Sn-Ag,Sn0.998Ag0.002,3.993212941
Sn-Ag,Sn0.998Ag0.002,3.993212941
Sn-Zn-Ag,Sn0.647Zn0.226Ag0.127,3.992313333
Sn-Zn-Ag,Sn0.640Zn0.218Ag0.142,3.989251667
Sn-Ag-Sb,Sn0.649Ag0.148Sb0.203,3.987975278
Sn-Zn-Ag,Sn0.647Zn0.262Ag0.091,3.987273056
Sn-Ag-Sb,Sn0.653Ag0.107Sb0.240,3.985275
Sn-Zn-Ag,Sn0.651Zn0.243Ag0.106,3.984506111
Sn-Ag-Sb,Sn0.677Ag0.074Sb0.249,3.978099444
Sn-Ag-Sb,Sn0.642Ag0.100Sb0.258,3.976270556
Sn-Zn,Sn0.997Zn0.003,3.972000539
Sn-Zn,Sn0.997Zn0.003,3.972000539
Sn-Zn,Sn0.997Zn0.003,3.972000539
Sn-Ag,Sn0.997Ag0.003,3.969333415
Sn-Ag,Sn0.997Ag0.003,3.969333415
Sn-Ag,Sn0.997Ag0.003,3.969333415
Sn-Ag-Sb,Sn0.637Ag0.081Sb0.282,3.968552778
Sn-Ag-Sb,Sn0.669Ag0.074Sb0.257,3.966217222
Sn-Ag-Sb,Sn0.649Ag0.070Sb0.281,3.965796389
Sn-Ag-Sb,Sn0.647Ag0.196Sb0.157,3.962939444
Sn-Ag-Sb,Sn0.649Ag0.167Sb0.184,3.960008333
Sn-Ag-Sb,Sn0.649Ag0.174Sb0.177,3.959855556
In-Zn,In0.735Zn0.265,3.95087663
In-Zn,In0.736Zn0.264,3.95087663
In-Zn,In0.738Zn0.262,3.95087663
In-Zn,In0.735Zn0.265,3.95087663
In-Zn,In0.737Zn0.263,3.95087663
In-Zn,In0.736Zn0.264,3.95087663
In-Zn,In0.736Zn0.264,3.95087663
In-Zn,In0.737Zn0.263,3.95087663
In-Zn,In0.738Zn0.262,3.95087663
In-Zn,In0.736Zn0.264,3.95087663
Sn-Sb,Sn0.726Sb0.274,3.931834722
Sn-Sb,Sn0.726Sb0.274,3.931834722
Sn-Sb,Sn0.726Sb0.274,3.931834722
Sn-Sb,Sn0.726Sb0.274,3.931834722
Sn-Sb,Sn0.725Sb0.275,3.926878611
Sn-Sb,Sn0.725Sb0.275,3.926878611
Zn-Sb-Cu,Zn0.182Sb0.752Cu0.066,3.654327111
Zn-Sb-Cu,Zn0.204Sb0.736Cu0.060,3.622855611
Zn-Sb-Cu,Zn0.236Sb0.701Cu0.063,3.598436444
Zn-Sb-Cu,Zn0.231Sb0.705Cu0.064,3.597719778
Zn-Sb-Cu,Zn0.270Sb0.665Cu0.065,3.561917
Zn-Sb-Cu,Zn0.164Sb0.772Cu0.064,3.547714889
Zn-Sb-Cu,Zn0.343Sb0.598Cu0.059,3.537218944
Zn-Sb-Cu,Zn0.084Sb0.851Cu0.065,3.531211111
Zn-Sb-Cu,Zn0.347Sb0.595Cu0.058,3.521762278
Zn-Sb-Cu,Zn0.128Sb0.813Cu0.059,3.511165722
In,In1.000,3.487444444
Zn-Sb,Zn0.185Sb0.815,3.451386278
Zn-Sb,Zn0.185Sb0.815,3.451386278
Zn-Sb,Zn0.185Sb0.815,3.451386278
Zn-Sb,Zn0.185Sb0.815,3.451386278
Zn-Sb,Zn0.181Sb0.819,3.450900722
Zn-Sb,Zn0.181Sb0.819,3.450900722
Zn-Sb,Zn0.181Sb0.819,3.450900722
Zn-Sb,Zn0.181Sb0.819,3.450900722
Zn-Sb,Zn0.207Sb0.793,3.449978944
Zn-Sb,Zn0.208Sb0.792,3.449978944
Zn-Ag-Sb,Zn0.221Ag0.006Sb0.773,3.421515278
Zn-Ag-Sb,Zn0.226Ag0.024Sb0.750,3.416591944
Zn-Ag-Sb,Zn0.216Ag0.016Sb0.768,3.4163625
Zn-Ag-Sb,Zn0.245Ag0.005Sb0.750,3.410738056
Zn-Ag-Sb,Zn0.198Ag0.024Sb0.778,3.408610833
Zn-Ag-Sb,Zn0.228Ag0.006Sb0.766,3.406391944
Zn-Ag-Sb,Zn0.236Ag0.003Sb0.761,3.398494611
Zn-Ag-Sb,Zn0.195Ag0.025Sb0.780,3.395119167
Zn-Ag-Sb,Zn0.240Ag0.014Sb0.746,3.389185278
Zn-Ag-Sb,Zn0.190Ag0.053Sb0.757,3.385335833
Ag-Sb-Cu,Ag0.134Sb0.801Cu0.065,3.361469722
Ag-Sb-Cu,Ag0.085Sb0.857Cu0.058,3.334375556
Ag-Sb-Cu,Ag0.203Sb0.731Cu0.066,3.2018525
Ag-Sb-Cu,Ag0.019Sb0.802Cu0.179,3.141906111
Ag-Sb-Cu,Ag0.032Sb0.790Cu0.178,3.136446111
Ag-Sb-Cu,Ag0.032Sb0.792Cu0.176,3.136446111
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.804Cu0.196,3.130192222
Sb-Cu,Sb0.818Cu0.182,3.130098333
Sb-Cu,Sb0.818Cu0.182,3.130098333
Ag-Sb-Cu,Ag0.050Sb0.793Cu0.157,3.128938333
Ag-Sb-Cu,Ag0.024Sb0.759Cu0.217,3.128596944
Ag-Sb-Cu,Ag0.228Sb0.705Cu0.067,3.1268325
Ag-Sb-Cu,Ag0.019Sb0.788Cu0.193,3.124788333
Ag-Sb,Ag0.141Sb0.859,2.970636389
Ag-Sb,Ag0.142Sb0.858,2.970636389
Ag-Sb,Ag0.141Sb0.859,2.970636389
Ag-Sb,Ag0.141Sb0.859,2.970636389
Ag-Sb,Ag0.141Sb0.859,2.970636389
Ag-Sb,Ag0.138Sb0.862,2.964386389
Ag-Sb,Ag0.139Sb0.861,2.964386389
Ag-Sb,Ag0.138Sb0.862,2.964386389
Ag-Sb,Ag0.138Sb0.862,2.964386389
Ag-Sb,Ag0.140Sb0.860,2.964386389
Zn-Ag-Cu,Zn0.402Ag0.138Cu0.460,2.741209722
Zn-Ag-Cu,Zn0.407Ag0.143Cu0.450,2.740991667
Zn-Ag-Cu,Zn0.408Ag0.135Cu0.457,2.737893056
Zn-Ag-Cu,Zn0.419Ag0.124Cu0.457,2.732130833
Zn-Ag-Cu,Zn0.396Ag0.147Cu0.457,2.732082778
Zn-Ag-Cu,Zn0.411Ag0.126Cu0.463,2.725981389
Zn-Ag-Cu,Zn0.417Ag0.130Cu0.453,2.725264722
Zn-Ag-Cu,Zn0.411Ag0.123Cu0.466,2.721604722
Zn-Ag-Cu,Zn0.406Ag0.130Cu0.464,2.720806944
Zn-Ag-Cu,Zn0.430Ag0.104Cu0.466,2.714334722
Zn-Cu,Zn0.542Cu0.458,2.590056
Zn-Cu,Zn0.541Cu0.459,2.590056
Zn-Cu,Zn0.542Cu0.458,2.590056
Zn-Cu,Zn0.540Cu0.460,2.590056
Zn-Cu,Zn0.541Cu0.459,2.590056
Zn-Cu,Zn0.542Cu0.458,2.590056
Zn-Cu,Zn0.540Cu0.460,2.590056
Zn-Cu,Zn0.541Cu0.459,2.590056
Zn-Cu,Zn0.540Cu0.460,2.590056
Zn-Cu,Zn0.541Cu0.459,2.590056
Sb,Sb1.000,2.132379167
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.496Cu0.504,1.475550278
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.499Cu0.501,1.474689167
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.676Ag0.324,1.111522628
Zn-Ag,Zn0.676Ag0.324,1.111522628
Zn,Zn1.000,0.8508
Ag,Ag1.000,0.485812917
Cu,Cu1.000,0.432856944
