elements,formula,Predicted_Tc
Bi-Zn-Sb,Bi0.882Zn0.084Sb0.034,5.335824167
Ga-In-Cu,Ga0.899In0.093Cu0.008,5.3313525
Ga-In-Ag,Ga0.312In0.579Ag0.109,5.322318419
Ga-In-Ag,Ga0.301In0.613Ag0.086,5.321988632
Ga-Ag,Ga0.974Ag0.026,5.314836731
Ga-Sb-Cu,Ga0.822Sb0.119Cu0.059,5.314254744
Bi-In-Cu,Bi0.776In0.153Cu0.071,5.313956667
Ga-Ag,Ga0.993Ag0.007,5.31307594
Ga-Ag,Ga0.971Ag0.029,5.312698269
Ga-Ag,Ga0.988Ag0.012,5.312529017
Ga-In-Sb,Ga0.743In0.094Sb0.163,5.305982244
Ga-Ag,Ga0.994Ag0.006,5.305927863
Ga-Ag,Ga0.963Ag0.037,5.30524562
Ga-Ag,Ga0.983Ag0.017,5.304881325
Ga-Zn-Sb,Ga0.731Zn0.088Sb0.181,5.304626966
Ga-Ag,Ga0.985Ag0.015,5.301697222
Ga-In-Sb,Ga0.404In0.593Sb0.003,5.301346738
Ga-Ag,Ga0.980Ag0.020,5.300434466
Ga-Ag,Ga0.962Ag0.038,5.297379722
Ga-Zn-Ag,Ga0.748Zn0.234Ag0.018,5.290024915
Ga-In-Ag,Ga0.232In0.610Ag0.158,5.285766026
Bi-In-Cu,Bi0.643In0.315Cu0.042,5.285091944
Ga-In-Ag,Ga0.361In0.531Ag0.108,5.282306923
Ga-In-Ag,Ga0.324In0.536Ag0.140,5.280660641
Bi-Sb-Cu,Bi0.938Sb0.049Cu0.013,5.277747222
Ga-Bi-Cu,Ga0.296Bi0.665Cu0.039,5.276934957
Bi-Zn-Ag,Bi0.831Zn0.038Ag0.131,5.255971111
Ga-Zn-Sb,Ga0.730Zn0.105Sb0.165,5.255295829
Ga-In-Cu,Ga0.411In0.581Cu0.008,5.251365755
Ga-Zn-Ag,Ga0.877Zn0.019Ag0.104,5.243009274
Bi-Zn-Ag,Bi0.811Zn0.125Ag0.064,5.227131111
Ga,Ga1.000,5.224769231
Ga-Cu,Ga1.000,5.224769231
Bi-In-Sb,Bi0.578In0.410Sb0.012,5.214495
Ga-Ag-Sb,Ga0.758Ag0.056Sb0.186,5.214110855
Bi-Zn-Sb,Bi0.844Zn0.151Sb0.005,5.212433056
Bi-In-Cu,Bi0.678In0.278Cu0.044,5.209827222
Ga-Cu,Ga0.989Cu0.011,5.209073718
Ga-Zn-Ag,Ga0.920Zn0.011Ag0.069,5.206133526
Bi-In-Sb,Bi0.705In0.244Sb0.051,5.195165278
Ga-Cu,Ga0.987Cu0.013,5.186927564
Ga-Ag-Sb,Ga0.849Ag0.106Sb0.045,5.185346026
Ga-Cu,Ga0.986Cu0.014,5.178511667
Ga-In-Cu,Ga0.283In0.653Cu0.064,5.174142756
Bi-Ag-Sb,Bi0.904Ag0.037Sb0.059,5.1715825
Ga-Sb-Cu,Ga0.948Sb0.034Cu0.018,5.170829872
Bi-Zn-Ag,Bi0.828Zn0.023Ag0.149,5.170253889
Ga-Zn-Cu,Ga0.874Zn0.060Cu0.066,5.164411624
Ga-In-Cu,Ga0.276In0.717Cu0.007,5.161187272
Bi-In-Sb,Bi0.795In0.134Sb0.071,5.155192222
Ga-Sn-Ag,Ga0.912Sn0.001Ag0.087,5.152765043
Ga-In-Cu,Ga0.281In0.711Cu0.008,5.146958383
Ga-Ag-Sb,Ga0.772Ag0.103Sb0.125,5.146627628
Ga-Sn-Ag,Ga0.746Sn0.155Ag0.099,5.146113056
Bi-Zn-Cu,Bi0.887Zn0.011Cu0.102,5.137615
Ga-Sn-Ag,Ga0.729Sn0.241Ag0.030,5.137083013
Ga-Cu,Ga0.982Cu0.018,5.127737821
Ga-Cu,Ga0.980Cu0.020,5.116651239
Ga-Ag-Sb,Ga0.765Ag0.004Sb0.231,5.104770833
Ga-Zn-Sb,Ga0.701Zn0.206Sb0.093,5.104061594
Bi-Ag-Sb,Bi0.874Ag0.003Sb0.123,5.103715278
Ga-Zn-Ag,Ga0.764Zn0.106Ag0.130,5.10227109
Ga-Cu,Ga0.978Cu0.022,5.096230085
Ga-In-Cu,Ga0.432In0.506Cu0.062,5.088906795
Ga-In-Cu,Ga0.448In0.547Cu0.005,5.082011752
Bi-Zn-Cu,Bi0.829Zn0.134Cu0.037,5.0741425
Ga-Cu,Ga0.976Cu0.024,5.060993162
Bi-In-Cu,Bi0.869In0.002Cu0.129,5.049683333
Ga-Cu,Ga0.971Cu0.029,5.047718761
Bi-In-Cu,Bi0.698In0.232Cu0.070,5.046828611
Ga-Sn-Ag,Ga0.411Sn0.571Ag0.018,5.038843162
Bi-Zn-Ag,Bi0.797Zn0.045Ag0.158,5.030014167
Ga-Zn-Ag,Ga0.718Zn0.161Ag0.121,5.028829466
Ga-Zn-Cu,Ga0.868Zn0.081Cu0.051,5.02766188
Ga-Sb-Cu,Ga0.751Sb0.187Cu0.062,5.024103504
Bi-Ag-Sb,Bi0.816Ag0.079Sb0.105,5.02252
Bi-Ag-Cu,Bi0.843Ag0.061Cu0.096,5.022429167
Ga-In-Cu,Ga0.457In0.475Cu0.068,5.01747985
Bi-Sb-Cu,Bi0.854Sb0.134Cu0.012,5.011404167
Ga-In-Cu,Ga0.457In0.537Cu0.006,5.009635983
Ga-Sn-Ag,Ga0.340Sn0.621Ag0.039,5.009280962
Ga-Zn-Ag,Ga0.807Zn0.038Ag0.155,5.007931175
Bi-Ag-Sb,Bi0.810Ag0.141Sb0.049,5.007253333
Bi-Sb-Cu,Bi0.860Cu0.140,5.002705
Bi-In-Cu,Bi0.415In0.566Cu0.019,4.999982778
Bi-In-Cu,Bi0.451In0.537Cu0.012,4.999910556
Bi-Zn-Ag,Bi0.785Zn0.067Ag0.148,4.999134444
Ga-Zn-Ag,Ga0.707Zn0.214Ag0.079,4.997965513
Ga-Zn-Cu,Ga0.734Zn0.259Cu0.007,4.997735949
Bi-Ag-Sb,Bi0.801Ag0.096Sb0.103,4.995538056
Ga-Ag-Sb,Ga0.825Ag0.148Sb0.027,4.995241432
Bi-Zn-Cu,Bi0.845Zn0.023Cu0.132,4.990836667
Ga-Sn-Ag,Ga0.684Sn0.305Ag0.011,4.98533844
Bi-Zn-Sb,Bi0.815Zn0.028Sb0.157,4.985258889
Bi-Zn-Cu,Bi0.781Zn0.010Cu0.209,4.981998333
Ga-Sn-Ag,Ga0.681Sn0.311Ag0.008,4.97882344
Ga-Cu,Ga0.968Cu0.032,4.977712265
Bi-Sb-Cu,Bi0.856Sb0.008Cu0.136,4.968345
Bi-Ag-Cu,Bi0.849Ag0.014Cu0.137,4.964393889
Ga-Zn-Ag,Ga0.733Zn0.129Ag0.138,4.958933718
Bi-Zn-Sb,Bi0.830Zn0.116Sb0.054,4.938826667
Bi-Zn-Sb,Bi0.781Zn0.041Sb0.178,4.907041667
Bi-Sb-Cu,Bi0.815Sb0.126Cu0.059,4.9066875
Ga-Sb-Cu,Ga0.735Sb0.198Cu0.067,4.851218739
Bi-Ag-Sb,Bi0.767Ag0.092Sb0.141,4.850645556
Bi-Sb-Cu,Bi0.866Sb0.038Cu0.096,4.844556667
Bi-Zn-Sb,Bi0.815Zn0.129Sb0.056,4.822571111
Bi-Zn-Cu,Bi0.800Zn0.107Cu0.093,4.818715278
Bi-Ag-Cu,Bi0.800Ag0.170Cu0.030,4.811211111
Bi-Zn-Sb,Bi0.800Zn0.100Sb0.100,4.803195833
Ga-Zn-Cu,Ga0.828Zn0.102Cu0.070,4.793120615
Ga-Ag-Cu,Ga0.843Ag0.095Cu0.062,4.790640748
Bi-Sb-Cu,Bi0.778Sb0.158Cu0.064,4.768224167
Bi-Ag-Sb,Bi0.743Ag0.079Sb0.178,4.760683889
Bi-Zn-Sb,Bi0.776Zn0.018Sb0.206,4.758351111
Bi-Ag-Sb,Bi0.739Ag0.142Sb0.119,4.755783333
Ga-Ag-Cu,Ga0.805Ag0.127Cu0.068,4.752769145
Bi-Ag-Sb,Bi0.775Ag0.159Sb0.066,4.747159722
Ga-Sb-Cu,Ga0.792Sb0.129Cu0.079,4.722721453
Bi-Ag-Sb,Bi0.732Ag0.135Sb0.133,4.712277778
Bi-Zn-Cu,Bi0.764Zn0.200Cu0.036,4.709790556
Ga-Zn-Cu,Ga0.754Zn0.191Cu0.055,4.690106705
Ga-Ag-Cu,Ga0.813Ag0.166Cu0.021,4.669178974
Ga-Ag-Cu,Ga0.866Ag0.092Cu0.042,4.654515278
Bi-Zn-Cu,Bi0.781Zn0.175Cu0.044,4.651199167
Bi-Zn-Sb,Bi0.731Zn0.067Sb0.202,4.648419444
In-Ag,In0.880Ag0.120,4.624555833
Bi-Zn-Cu,Bi0.765Zn0.132Cu0.103,4.622011944
Bi-Zn-Cu,Bi0.735Zn0.253Cu0.012,4.616144722
Ga-Zn-Cu,Ga0.511Zn0.430Cu0.059,4.608150132
Ga-Zn-Cu,Ga0.876Zn0.045Cu0.079,4.599190812
In-Zn-Ag,In0.842Zn0.030Ag0.128,4.596768333
Ga-Sb-Cu,Ga0.883Sb0.040Cu0.077,4.587619744
Ga-Sb-Cu,Ga0.824Sb0.073Cu0.103,4.580340107
Ga-Zn-Cu,Ga0.875Zn0.032Cu0.093,4.569759701
In-Ag,In0.889Ag0.111,4.562727963
Bi-Sb-Cu,Bi0.783Sb0.180Cu0.037,4.560478889
Bi-Sb-Cu,Bi0.784Sb0.023Cu0.193,4.548536389
Bi-Ag-Cu,Bi0.771Ag0.154Cu0.075,4.528978889
Ga-Ag-Cu,Ga0.835Ag0.113Cu0.052,4.526205
In-Zn-Ag,In0.855Zn0.054Ag0.091,4.509804259
In-Ag,In0.895Ag0.105,4.509216019
In-Ag,In0.898Ag0.102,4.504502685
In-Ag,In0.859Ag0.141,4.502161944
In-Ag,In0.863Ag0.137,4.499645278
In-Ag,In0.897Ag0.103,4.497148519
In-Ag,In0.899Ag0.101,4.490483519
Bi-Sb-Cu,Bi0.834Sb0.077Cu0.089,4.483351667
In-Ag,In0.855Ag0.145,4.478414722
In-Ag,In0.855Ag0.145,4.478414722
In-Ag-Sb,In0.713Ag0.109Sb0.178,4.443582037
Ga-Ag-Cu,Ga0.821Ag0.108Cu0.071,4.438800919
Ga-Ag-Cu,Ga0.746Ag0.189Cu0.065,4.437973141
In-Sb-Cu,In0.718Sb0.222Cu0.060,4.430885833
In-Ag-Cu,In0.878Ag0.098Cu0.024,4.42891287
Bi-Ag-Cu,Bi0.737Ag0.099Cu0.164,4.404672222
In-Ag-Sb,In0.715Ag0.087Sb0.198,4.394233426
In-Ag-Sb,In0.822Ag0.133Sb0.045,4.379121389
In-Zn-Ag,In0.780Zn0.096Ag0.124,4.373170556
In-Ag-Sb,In0.782Ag0.099Sb0.119,4.372593704
In-Zn-Ag,In0.902Zn0.038Ag0.060,4.369928704
In-Ag-Sb,In0.843Ag0.151Sb0.006,4.368515833
Bi-Ag-Cu,Bi0.704Ag0.014Cu0.282,4.357083333
Bi-Ag-Cu,Bi0.737Ag0.164Cu0.099,4.349058611
Bi-Ag-Cu,Bi0.705Ag0.077Cu0.218,4.338391111
Bi-Ag-Cu,Bi0.724Ag0.136Cu0.140,4.320952778
In-Ag-Sb,In0.706Ag0.063Sb0.231,4.320760093
In-Ag-Cu,In0.875Ag0.089Cu0.036,4.309267593
In-Ag-Sb,In0.728Ag0.027Sb0.245,4.308945926
In-Zn-Ag,In0.770Zn0.074Ag0.156,4.307317222
In-Ag-Sb,In0.604Ag0.118Sb0.278,4.307012222
Ga-Ag-Cu,Ga0.853Ag0.027Cu0.120,4.306065534
In-Ag-Sb,In0.685Ag0.079Sb0.236,4.297941759
In-Ag-Sb,In0.691Ag0.086Sb0.223,4.296776944
In-Ag-Cu,In0.835Ag0.112Cu0.053,4.288697778
In-Sb,In0.752Sb0.248,4.286818981
Ga-Ag-Cu,Ga0.356Ag0.581Cu0.063,4.281732094
In-Sb-Cu,In0.744Sb0.251Cu0.005,4.272360926
In-Sb,In0.748Sb0.252,4.270870093
In-Zn-Ag,In0.739Zn0.158Ag0.103,4.267213148
In-Sb,In0.726Sb0.274,4.266561759
In-Sb,In0.735Sb0.265,4.265349537
In-Sb,In0.736Sb0.264,4.265349537
In-Sb,In0.746Sb0.254,4.265167315
In-Sb,In0.731Sb0.269,4.264048148
In-Zn-Cu,In0.868Zn0.069Cu0.063,4.263606111
In-Sb,In0.740Sb0.260,4.261354537
In-Sb,In0.741Sb0.259,4.260919815
In-Sb,In0.741Sb0.259,4.260919815
Ga-Ag-Cu,Ga0.796Ag0.098Cu0.106,4.260588782
In-Zn-Ag,In0.688Zn0.187Ag0.125,4.240595556
In-Zn-Ag,In0.785Zn0.123Ag0.092,4.238871944
In-Zn-Ag,In0.706Zn0.162Ag0.132,4.232847778
In-Zn-Ag,In0.757Zn0.059Ag0.184,4.209359167
Ga-Sb-Cu,Ga0.840Sb0.025Cu0.135,4.203914103
In-Zn-Sb,In0.701Zn0.002Sb0.297,4.191402315
In-Zn-Sb,In0.791Zn0.016Sb0.193,4.19107037
In-Zn-Sb,In0.606Zn0.191Sb0.203,4.185754981
In-Zn-Sb,In0.606Zn0.187Sb0.207,4.184719426
In-Zn-Sb,In0.803Zn0.024Sb0.173,4.181492222
In-Zn-Sb,In0.572Zn0.217Sb0.211,4.16113237
In-Zn-Sb,In0.590Zn0.082Sb0.328,4.161076481
In-Sb-Cu,In0.807Sb0.190Cu0.003,4.147509259
Sn-Zn-Sb,Sn0.616Zn0.181Sb0.203,4.126414889
Sn-Zn-Sb,Sn0.591Zn0.222Sb0.187,4.1240935
In-Zn-Sb,In0.637Zn0.102Sb0.261,4.115455537
In-Zn-Sb,In0.668Zn0.009Sb0.323,4.110267037
Sn-Zn-Sb,Sn0.630Zn0.223Sb0.147,4.107822389
Sn-Zn-Sb,Sn0.576Zn0.203Sb0.221,4.107759056
In-Sb-Cu,In0.370Sb0.569Cu0.061,4.104355556
Ga-Sb-Cu,Ga0.762Sb0.092Cu0.146,4.103504444
Sn-Zn-Sb,Sn0.654Zn0.114Sb0.232,4.102950444
In-Zn-Sb,In0.580Zn0.251Sb0.169,4.102029296
In-Zn-Cu,In0.584Zn0.351Cu0.065,4.096257278
In-Sb-Cu,In0.651Sb0.327Cu0.022,4.09491787
In-Sb-Cu,In0.648Sb0.335Cu0.017,4.08994037
In-Ag-Cu,In0.753Ag0.134Cu0.113,4.089723333
Sn-Zn-Sb,Sn0.644Zn0.206Sb0.150,4.087964333
Sn-Zn-Sb,Sn0.561Zn0.213Sb0.226,4.079046278
In-Sb-Cu,In0.879Sb0.099Cu0.022,4.071986296
Sn-Zn-Sb,Sn0.557Zn0.249Sb0.194,4.068089611
Sn-Zn-Sb,Sn0.628Zn0.086Sb0.286,4.06651
Sn-Zn-Sb,Sn0.630Zn0.265Sb0.105,4.060452389
In-Sb-Cu,In0.320Sb0.620Cu0.060,4.059638889
Sn,Sn1.000,4.052470588
In-Sb-Cu,In0.729Sb0.190Cu0.081,4.043186667
In-Ag-Cu,In0.726Ag0.092Cu0.182,4.043056111
In-Zn-Cu,In0.714Zn0.028Cu0.258,4.034988889
In-Ag-Cu,In0.706Ag0.119Cu0.175,4.033641944
In-Sb-Cu,In0.705Sb0.217Cu0.078,4.026871667
In-Cu,In0.935Cu0.065,4.023008426
In-Ag-Cu,In0.693Ag0.241Cu0.066,4.0217725
In-Zn-Cu,In0.726Zn0.052Cu0.222,4.009895278
Sn-Sb,Sn0.999Sb0.001,4.006670784
In-Zn-Cu,In0.721Zn0.071Cu0.208,4.005991111
In-Cu,In0.939Cu0.061,4.00425287
In-Cu,In0.940Cu0.060,4.001393426
In-Cu,In0.941Cu0.059,3.999907315
In-Cu,In0.941Cu0.059,3.999907315
In-Zn-Cu,In0.737Zn0.047Cu0.216,3.999836944
Sn-Zn-Ag,Sn0.654Zn0.247Ag0.099,3.997362778
Sn-Zn,Sn0.998Zn0.002,3.996501634
In-Ag-Cu,In0.707Ag0.098Cu0.195,3.995152222
In-Zn-Cu,In0.709Zn0.050Cu0.241,3.994099444
In-Zn-Cu,In0.658Zn0.282Cu0.060,3.987792556
In-Ag-Cu,In0.765Ag0.088Cu0.147,3.987519444
In-Ag-Cu,In0.776Ag0.167Cu0.057,3.983995
In-Zn-Cu,In0.669Zn0.032Cu0.299,3.983823889
In-Zn-Cu,In0.702Zn0.060Cu0.238,3.977594444
Sn-Zn-Ag,Sn0.618Zn0.245Ag0.137,3.965965278
Sn-Zn-Ag,Sn0.655Zn0.251Ag0.094,3.958735278
In-Zn,In0.738Zn0.262,3.95087663
Sn-Zn-Ag,Sn0.630Zn0.242Ag0.128,3.948563611
Sn-Zn-Ag,Sn0.636Zn0.277Ag0.087,3.941487778
In-Zn,In0.889Zn0.111,3.932259444
Sn-Sb,Sn0.726Sb0.274,3.931834722
In-Zn,In0.874Zn0.126,3.931377778
In-Zn,In0.875Zn0.125,3.929644444
Sn-Ag-Sb,Sn0.650Ag0.161Sb0.189,3.929561111
In-Zn,In0.880Zn0.120,3.929371111
In-Zn,In0.877Zn0.123,3.928085278
Sn-Sb,Sn0.725Sb0.275,3.926878611
In-Zn,In0.745Zn0.255,3.925599963
In-Zn,In0.908Zn0.092,3.924995648
Sn-Ag-Sb,Sn0.634Ag0.175Sb0.191,3.923847778
Sn-Ag-Sb,Sn0.642Ag0.160Sb0.198,3.922928611
Sn-Sb,Sn0.819Sb0.181,3.922745556
Sn-Sb,Sn0.757Sb0.243,3.922729722
Sn-Sb,Sn0.757Sb0.243,3.922729722
Sn-Sb,Sn0.757Sb0.243,3.922729722
Sn-Sb,Sn0.758Sb0.242,3.922560278
Sn-Sb,Sn0.762Sb0.238,3.921660278
Sn-Sb,Sn0.761Sb0.239,3.921660278
Sn-Zn-Ag,Sn0.650Zn0.165Ag0.185,3.918541667
In-Zn,In0.872Zn0.128,3.917975
Sn-Ag-Sb,Sn0.690Ag0.083Sb0.227,3.916080833
In-Zn,In0.733Zn0.267,3.914560519
Sn-Ag-Sb,Sn0.617Ag0.127Sb0.256,3.90874
Sn-Ag-Sb,Sn0.681Ag0.106Sb0.213,3.907875556
Sn-Ag-Sb,Sn0.741Ag0.007Sb0.252,3.907057778
Sn-Ag-Sb,Sn0.676Ag0.015Sb0.309,3.903049167
Sn-Ag-Sb,Sn0.663Ag0.055Sb0.282,3.895769722
Sn-Ag,Sn0.994Ag0.006,3.895692925
Sn-Ag-Sb,Sn0.718Ag0.046Sb0.236,3.893984444
Sn-Zn-Ag,Sn0.677Zn0.234Ag0.089,3.891043611
Sn-Zn,Sn0.993Zn0.007,3.886590049
Sn-Zn-Ag,Sn0.592Zn0.257Ag0.151,3.885672778
Sn-Zn-Ag,Sn0.673Zn0.203Ag0.124,3.883327778
Sn-Zn-Ag,Sn0.640Zn0.143Ag0.217,3.876529444
In-Cu,In0.900Cu0.100,3.867450093
Sn-Zn,Sn0.971Zn0.029,3.867391176
In-Cu,In0.901Cu0.099,3.866744537
In-Cu,In0.903Cu0.097,3.864388241
Sn-Zn,Sn0.972Zn0.028,3.864020801
Sn-Zn,Sn0.648Zn0.352,3.863082667
Sn-Zn,Sn0.649Zn0.351,3.863082667
Sn-Zn,Sn0.649Zn0.351,3.863082667
Sn-Zn,Sn0.942Zn0.058,3.861770882
In-Cu,In0.910Cu0.090,3.860689074
Sn-Zn,Sn0.975Zn0.025,3.85743116
Sn-Zn,Sn0.966Zn0.034,3.856971667
In-Cu,In0.707Cu0.293,3.856309167
Sn-Ag,Sn0.878Ag0.122,3.784185049
Sn-Ag,Sn0.986Ag0.014,3.782251536
Sn-Ag,Sn0.885Ag0.115,3.767251716
Sn-Ag,Sn0.902Ag0.098,3.765037827
Sn-Ag,Sn0.902Ag0.098,3.765037827
Sn-Ag,Sn0.909Ag0.091,3.762126062
Sn-Ag,Sn0.899Ag0.101,3.762049493
Sn-Ag,Sn0.896Ag0.104,3.748885327
Sn-Ag,Sn0.934Ag0.066,3.745501242
In,In1.000,3.487444444
Zn-Ag-Sb,Zn0.182Ag0.015Sb0.803,3.464849722
Zn-Sb,Zn0.205Sb0.795,3.447603944
Zn-Sb,Zn0.184Sb0.816,3.446927944
Zn-Sb,Zn0.186Sb0.814,3.443927944
Zn-Sb,Zn0.202Sb0.798,3.432526722
Zn-Sb,Zn0.200Sb0.800,3.431940722
Zn-Sb,Zn0.218Sb0.782,3.431013944
Zn-Sb,Zn0.201Sb0.799,3.427693389
Zn-Sb,Zn0.213Sb0.787,3.422711167
Zn-Sb,Zn0.215Sb0.785,3.422577833
Zn-Sb,Zn0.214Sb0.786,3.422577833
Zn-Ag-Sb,Zn0.216Ag0.021Sb0.763,3.4078875
Zn-Sb-Cu,Zn0.014Sb0.766Cu0.220,3.387795278
Zn-Sb-Cu,Zn0.255Sb0.732Cu0.013,3.386666167
Zn-Sb-Cu,Zn0.043Sb0.896Cu0.061,3.348743611
Zn-Sb-Cu,Zn0.102Sb0.712Cu0.186,3.320079333
Zn-Ag-Sb,Zn0.089Ag0.094Sb0.817,3.293476389
Zn-Ag-Sb,Zn0.089Ag0.094Sb0.817,3.293476389
Zn-Ag-Sb,Zn0.304Sb0.696,3.280435056
Zn-Sb-Cu,Zn0.063Sb0.762Cu0.175,3.274960556
Zn-Ag-Sb,Zn0.169Ag0.108Sb0.723,3.265896389
Zn-Sb-Cu,Zn0.179Sb0.794Cu0.027,3.262298778
Zn-Sb-Cu,Zn0.042Sb0.714Cu0.244,3.259415278
Zn-Sb-Cu,Zn0.087Sb0.657Cu0.256,3.253081111
Zn-Sb-Cu,Zn0.047Sb0.793Cu0.160,3.232984444
Zn-Sb-Cu,Zn0.096Sb0.667Cu0.237,3.227356389
Zn-Ag-Sb,Zn0.139Ag0.114Sb0.747,3.222135278
Zn-Ag-Sb,Zn0.363Ag0.002Sb0.635,3.206640056
Zn-Ag-Sb,Zn0.324Ag0.019Sb0.657,3.191711389
Zn-Ag-Sb,Zn0.347Ag0.034Sb0.619,3.175609167
Ag-Sb-Cu,Ag0.198Sb0.735Cu0.067,3.170198056
Sb-Cu,Sb0.818Cu0.182,3.130098333
Sb-Cu,Sb0.818Cu0.182,3.130098333
Sb-Cu,Sb0.818Cu0.182,3.130098333
Sb-Cu,Sb0.817Cu0.183,3.117931667
Ag-Sb-Cu,Ag0.042Sb0.798Cu0.160,3.116991667
Sb-Cu,Sb0.805Cu0.195,3.115411667
Sb-Cu,Sb0.806Cu0.194,3.112245
Sb-Cu,Sb0.811Cu0.189,3.106503333
Sb-Cu,Sb0.812Cu0.188,3.106503333
Sb-Cu,Sb0.811Cu0.189,3.106503333
Sb-Cu,Sb0.809Cu0.191,3.106503333
Ag-Sb-Cu,Ag0.054Sb0.851Cu0.095,3.090255556
Ag-Sb-Cu,Ag0.057Sb0.800Cu0.143,3.087809722
Ag-Sb-Cu,Ag0.101Sb0.760Cu0.139,3.070124167
Ag-Sb-Cu,Ag0.114Sb0.761Cu0.125,3.068068056
Ag-Sb-Cu,Ag0.246Sb0.690Cu0.064,3.064769722
Ag-Sb-Cu,Ag0.099Sb0.700Cu0.201,3.019741667
Ag-Sb-Cu,Ag0.014Sb0.712Cu0.274,2.987801389
Ag-Sb-Cu,Ag0.082Sb0.696Cu0.222,2.980939444
Ag-Sb,Ag0.134Sb0.866,2.957243611
Ag-Sb,Ag0.133Sb0.867,2.953068611
Ag-Sb,Ag0.125Sb0.875,2.941840278
Ag-Sb,Ag0.121Sb0.879,2.9395175
Ag-Sb,Ag0.121Sb0.879,2.9395175
Ag-Sb,Ag0.119Sb0.881,2.937521389
Ag-Sb,Ag0.119Sb0.881,2.937521389
Ag-Sb,Ag0.148Sb0.852,2.936895833
Ag-Sb,Ag0.148Sb0.852,2.936895833
Ag-Sb,Ag0.128Sb0.872,2.935599167
Zn-Ag-Cu,Zn0.424Ag0.114Cu0.462,2.716728056
Zn-Ag-Cu,Zn0.387Ag0.148Cu0.465,2.659110833
Zn-Ag-Cu,Zn0.455Ag0.126Cu0.419,2.647846111
Zn-Ag-Cu,Zn0.377Ag0.161Cu0.462,2.644460833
Zn-Ag-Cu,Zn0.520Ag0.014Cu0.466,2.642701667
Zn-Ag-Cu,Zn0.492Ag0.090Cu0.418,2.63203
Zn-Ag-Cu,Zn0.444Ag0.119Cu0.437,2.621733889
Zn-Ag-Cu,Zn0.509Ag0.061Cu0.430,2.620746111
Zn-Ag-Cu,Zn0.501Ag0.111Cu0.388,2.614605
Zn-Ag-Cu,Zn0.338Ag0.201Cu0.461,2.606575556
Zn-Cu,Zn0.540Cu0.460,2.590056
Zn-Cu,Zn0.542Cu0.458,2.590056
Zn-Cu,Zn0.545Cu0.455,2.587347667
Zn-Cu,Zn0.545Cu0.455,2.587347667
Zn-Cu,Zn0.538Cu0.462,2.586998778
Zn-Cu,Zn0.549Cu0.451,2.581772556
Zn-Cu,Zn0.548Cu0.452,2.581772556
Zn-Cu,Zn0.537Cu0.463,2.580726556
Zn-Cu,Zn0.537Cu0.463,2.580726556
Zn-Cu,Zn0.539Cu0.461,2.580681
Sb,Sb1.000,2.132379167
Ag-Cu,Ag0.500Cu0.500,1.474689167
Ag-Cu,Ag0.499Cu0.501,1.474689167
Ag-Cu,Ag0.497Cu0.503,1.474016944
Ag-Cu,Ag0.493Cu0.507,1.471869722
Ag-Cu,Ag0.491Cu0.509,1.471264722
Ag-Cu,Ag0.490Cu0.510,1.471264722
Ag-Cu,Ag0.491Cu0.509,1.471264722
Ag-Cu,Ag0.505Cu0.495,1.470249167
Ag-Cu,Ag0.489Cu0.511,1.468004722
Ag-Cu,Ag0.489Cu0.511,1.468004722
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.701Ag0.299,1.111970064
Zn-Ag,Zn0.676Ag0.324,1.111522628
Zn-Ag,Zn0.700Ag0.300,1.109138953
Zn-Ag,Zn0.675Ag0.325,1.107590684
Zn-Ag,Zn0.674Ag0.326,1.107590684
Zn-Ag,Zn0.699Ag0.301,1.104148953
Zn-Ag,Zn0.673Ag0.327,1.099990684
Zn-Ag,Zn0.603Ag0.397,1.099704167
Zn-Ag,Zn0.604Ag0.396,1.099704167
Zn,Zn1.000,0.8508
Ag,Ag1.000,0.485812917
Cu,Cu1.000,0.432856944
