elements,calculated,Predicted_Tc,Elements
Re-Ti,yes,6.768553222222216,Re0.814Ti0.186
Re-Ir,yes,3.454953492063493,Re0.788Ir0.212
Re-Sb,yes,4.449539838217334,Re0.726Sb0.274
Re-Au,yes,4.146560489538244,Re0.857Au0.143
Re-Th,yes,4.4927700728715685,Re0.781Th0.219
Re-Pu,yes,11.861012238224724,Re0.004Pu0.996
Re-Mg,yes,4.841919333333332,Re0.502Mg0.498
Re-U,yes,0.8379414285714271,Re0.932U0.068
Re-Np,yes,4.359615030136527,Re0.788Np0.212
Nd-Gd,yes,3.409076407407409,Nd0.999Gd0.001
Nd-Yb,yes,3.4201447407407417,Nd0.953Yb0.047
Nd-Sm,yes,3.4097697407407423,Nd0.990Sm0.010
Nd-Eu,yes,3.4097697407407423,Nd0.999Eu0.001
Nd-Dy,yes,3.4097697407407423,Nd0.960Dy0.040
Nd-Ho,yes,3.4236364074074093,Nd0.980Ho0.020
Nd-Be,yes,4.676910865079365,Nd0.578Be0.422
Nd-Er,yes,3.452233074074078,Nd0.983Er0.017
Nd-Al,yes,3.4097697407407423,Nd0.993Al0.007
Nd-Co,yes,3.4048697407407422,Nd0.999Co0.001
Nd-Pr,yes,3.4189280740740755,Nd0.994Pr0.006
Nd-Cs,yes,3.505396407407409,Nd0.993Cs0.007
Nd-Rb,yes,5.810511791005287,Nd0.550Rb0.450
Nd-Cd,yes,3.3933927962962973,Nd0.988Cd0.012
Nd-Ga,yes,5.548036637902428,Nd0.013Ga0.987
Nd-K,yes,4.5535447275132235,Nd0.627K0.373
Nd-Na,yes,17.991122253968264,Nd0.942Na0.058
Nd-Ni,yes,3.4097697407407423,Nd1.000
Nd-Tm,yes,3.4097697407407423,Nd0.979Tm0.021
Nd-Lu,yes,4.581078174603175,Nd0.019Lu0.981
Nd-Zr,yes,4.484405555555549,Nd0.251Zr0.749
Nd-Sc,yes,9.09101657647907,Nd0.014Sc0.986
Nd-Tb,yes,3.4097697407407423,Nd0.998Tb0.002
Nd-Mn,yes,3.058652412698413,Nd0.999Mn0.001
Nd-W,yes,3.6393285185185174,Nd0.304W0.696
Nd-Ag,yes,3.6727467777777854,Nd0.723Ag0.277
Nd-Sn,yes,4.597818000000001,Nd0.473Sn0.527
Nd-In,yes,3.70485842460318,Nd0.763In0.237
Nd-Ge,yes,5.283793843193846,Ge1.000
Nd-Zn,yes,3.4097697407407423,Nd0.998Zn0.002
Nd-Ru,yes,3.4097697407407423,Nd0.999Ru0.001
Nd-Hf,yes,4.03193312169312,Nd0.918Hf0.082
Nd-Nb,yes,9.157913540080127,Nd0.002Nb0.998
Nd-Pt,yes,3.4097697407407423,Nd0.998Pt0.002
Nd-Pd,yes,3.830907129629636,Nd0.831Pd0.169
Nd-Ta,yes,4.7034847115384615,Nd0.534Ta0.466
Nd-Mo,yes,3.6466733597883647,Nd0.843Mo0.157
Nd-Tc,yes,9.966524657287165,Nd0.077Tc0.923
Nd-Rh,yes,3.4097697407407423,Nd1.000
Nd-Os,yes,3.1648324867724895,Nd0.999Os0.001
Nd-Ti,yes,3.66828751851852,Nd0.758Ti0.242
Nd-Ir,yes,3.4097697407407423,Nd0.997Ir0.003
Nd-Sb,yes,4.3455138888888944,Nd0.760Sb0.240
Nd-Au,yes,3.5211290000000033,Nd0.961Au0.039
Nd-Th,yes,3.8950597089947108,Nd0.751Th0.249
Nd-Pu,yes,11.861012238224724,Nd0.046Pu0.954
Nd-Mg,yes,3.41067251851852,Nd0.982Mg0.018
Nd-U,yes,1.2691388412698417,Nd0.963U0.037
Nd-Np,yes,3.4097697407407423,Nd0.959Np0.041
Gd-Yb,yes,2.6370341455026445,Gd0.578Yb0.422
Gd-Sm,yes,2.518338748677247,Gd0.614Sm0.386
Gd-Eu,yes,2.605355383597882,Eu1.000
Gd-Dy,yes,2.818251392653641,Dy1.000
Gd-Ho,yes,2.6558726955636947,Gd0.001Ho0.999
Gd-Be,yes,4.476275605616602,Gd0.588Be0.412
Gd-Er,yes,2.5448493042328044,Gd0.984Er0.016
Gd-Al,yes,2.943929796296301,Gd0.835Al0.165
Gd-Co,yes,2.4349365447700437,Gd0.998Co0.002
Gd-Pr,yes,2.4529615447700435,Gd0.988Pr0.012
Gd-Cs,yes,2.9223905262515264,Gd0.802Cs0.198
Gd-Rb,yes,5.938046491859985,Gd0.568Rb0.432
Gd-Cd,yes,2.637793939153437,Gd0.849Cd0.151
Gd-Ga,yes,5.328894960907653,Gd0.043Ga0.957
Gd-K,yes,4.518269706145702,Gd0.634K0.366
Gd-Na,yes,17.272821954822955,Gd0.944Na0.056
Gd-Ni,yes,3.1324669047619085,Gd0.618Ni0.382
Gd-Tm,yes,2.7998847259869755,Tm1.000
Gd-Lu,yes,4.562373730158732,Gd0.004Lu0.996
Gd-Zr,yes,4.469994444444438,Gd0.249Zr0.751
Gd-Sc,yes,9.081249909812405,Gd0.004Sc0.996
Gd-Tb,yes,2.4384032114367105,Gd0.999Tb0.001
Gd-Mn,yes,2.4384032114367105,Gd1.000
Gd-W,yes,3.4637883597883614,Gd0.304W0.696
Gd-Ag,yes,3.4886172142857195,Gd0.722Ag0.278
Gd-Sn,yes,4.595025500000002,Gd0.492Sn0.508
Gd-In,yes,3.4930929652014653,Gd0.493In0.507
Gd-Ge,yes,5.283793843193846,Ge1.000
Gd-Zn,yes,2.529800917785915,Gd0.618Zn0.382
Gd-Ru,yes,2.490117777777775,Gd0.733Ru0.267
Gd-Hf,yes,3.785292857142856,Gd0.602Hf0.398
Gd-Nb,yes,9.169269848319395,Gd0.003Nb0.997
Gd-Pt,yes,2.4384032114367105,Gd1.000
Gd-Pd,yes,3.4641224074074124,Gd0.832Pd0.168
Gd-Ta,yes,4.71524471153846,Gd0.533Ta0.467
Gd-Mo,yes,3.4019392063492044,Gd0.792Mo0.208
Gd-Tc,yes,9.975257990620486,Gd0.063Tc0.937
Gd-Rh,yes,2.8805033333333347,Gd0.722Rh0.278
Gd-Os,yes,2.7439698650793645,Gd0.798Os0.202
Gd-Ti,yes,3.445128256410252,Gd0.172Ti0.828
Gd-Ir,yes,2.4384032114367105,Gd0.996Ir0.004
Gd-Sb,yes,4.024723333333337,Gd0.735Sb0.265
Gd-Au,yes,3.0819791984127,Gd0.848Au0.152
Gd-Th,yes,3.4740248280423254,Gd0.757Th0.243
Gd-Pu,yes,11.861012238224724,Gd0.020Pu0.980
Gd-Mg,yes,2.8135459574684596,Gd0.640Mg0.360
Gd-U,yes,1.0349876911976885,Gd0.503U0.497
Gd-Np,yes,3.1194592966015446,Gd0.001Np0.999
Yb-Sm,yes,2.4432333320105784,Yb0.006Sm0.994
Yb-Eu,yes,2.62106353174603,Yb0.048Eu0.952
Yb-Dy,yes,2.823851392653641,Yb0.030Dy0.970
Yb-Ho,yes,2.656566028897028,Yb0.028Ho0.972
Yb-Be,yes,4.3098953492063465,Yb0.449Be0.551
Yb-Er,yes,2.080842883597884,Yb0.047Er0.953
Yb-Al,yes,2.1473000000000018,Yb0.700Al0.300
Yb-Co,yes,1.6016841666666701,Yb1.000
Yb-Pr,yes,1.6199758333333372,Yb0.993Pr0.007
Yb-Cs,yes,2.555412849206347,Yb0.500Cs0.500
Yb-Rb,yes,5.449294259259251,Yb0.582Rb0.418
Yb-Cd,yes,1.7714716666666697,Yb0.921Cd0.079
Yb-Ga,yes,5.548036637902428,Yb0.040Ga0.960
Yb-K,yes,4.390222195767188,Yb0.624K0.376
Yb-Na,yes,17.640736388888886,Yb0.947Na0.053
Yb-Ni,yes,2.3372255555555586,Yb0.423Ni0.577
Yb-Tm,yes,2.7998847259869755,Yb0.014Tm0.986
Yb-Lu,yes,4.5721670634920635,Yb0.065Lu0.935
Yb-Zr,yes,4.4861055555555485,Yb0.249Zr0.751
Yb-Sc,yes,9.081249909812405,Yb0.005Sc0.995
Yb-Tb,yes,1.7098296613756596,Yb0.018Tb0.982
Yb-Mn,yes,1.942961222222222,Yb0.500Mn0.500
Yb-W,yes,3.7057794708994676,Yb0.300W0.700
Yb-Ag,yes,2.5942316666666674,Yb0.724Ag0.276
Yb-Sn,yes,4.594808555555556,Yb0.474Sn0.526
Yb-In,yes,3.8841312667887693,Yb0.100In0.900
Yb-Ge,yes,5.283793843193846,Yb0.003Ge0.997
Yb-Zn,yes,1.92553242063492,Yb0.522Zn0.478
Yb-Ru,yes,2.1026414682539687,Yb0.500Ru0.500
Yb-Hf,yes,3.497419523809527,Yb0.488Hf0.512
Yb-Nb,yes,9.157913540080127,Yb0.001Nb0.999
Yb-Pt,yes,1.6270390873015912,Yb0.973Pt0.027
Yb-Pd,yes,2.551490555555556,Yb0.830Pd0.170
Yb-Ta,yes,4.69790926709401,Yb0.427Ta0.573
Yb-Mo,yes,3.789908253968256,Yb0.702Mo0.298
Yb-Tc,yes,9.975257990620486,Yb0.064Tc0.936
Yb-Rh,yes,2.72202777777778,Yb0.665Rh0.335
Yb-Os,yes,2.020640341269842,Yb0.797Os0.203
Yb-Ti,yes,3.799242999999996,Yb0.174Ti0.826
Yb-Ir,yes,1.6016841666666701,Yb0.990Ir0.010
Yb-Sb,yes,4.099426507936506,Yb0.172Sb0.828
Yb-Au,yes,2.3786967460317445,Yb0.886Au0.114
Yb-Th,yes,2.699469999999995,Yb0.707Th0.293
Yb-Pu,yes,11.861012238224724,Yb0.005Pu0.995
Yb-Mg,yes,2.7426310185185185,Yb0.500Mg0.500
Yb-U,yes,0.8611064325489309,Yb0.057U0.943
Yb-Np,yes,3.125119296601545,Yb0.020Np0.980
Sm-Eu,yes,2.605355383597882,Sm0.006Eu0.994
Sm-Dy,yes,2.818251392653641,Sm0.005Dy0.995
Sm-Ho,yes,2.656566028897028,Sm0.006Ho0.994
Sm-Be,yes,4.372936142857139,Sm0.587Be0.413
Sm-Er,yes,2.524006665343913,Sm0.981Er0.019
Sm-Al,yes,2.799120000000002,Sm0.831Al0.169
Sm-Co,yes,2.4397666653439116,Sm0.998Co0.002
Sm-Pr,yes,2.4432333320105784,Sm0.997Pr0.003
Sm-Cs,yes,2.7413039801587273,Sm0.800Cs0.200
Sm-Rb,yes,5.759719291005285,Sm0.550Rb0.450
Sm-Cd,yes,2.5607170224867684,Sm0.927Cd0.073
Sm-Ga,yes,5.527883560979351,Sm0.015Ga0.985
Sm-K,yes,4.5225547275132225,Sm0.628K0.372
Sm-Na,yes,18.148523642857164,Sm0.931Na0.069
Sm-Ni,yes,2.4432333320105784,Sm0.999Ni0.001
Sm-Tm,yes,2.7998847259869755,Sm0.001Tm0.999
Sm-Lu,yes,4.570700396825397,Sm0.005Lu0.995
Sm-Zr,yes,4.4861055555555485,Sm0.249Zr0.751
Sm-Sc,yes,9.081249909812405,Sm0.001Sc0.999
Sm-Tb,yes,2.4432333320105784,Sm0.999Tb0.001
Sm-Mn,yes,2.4432333320105784,Sm1.000
Sm-W,yes,3.6712028042328004,Sm0.300W0.700
Sm-Ag,yes,3.2942387023809543,Sm0.724Ag0.276
Sm-Sn,yes,4.5797568888888875,Sm0.474Sn0.526
Sm-In,yes,3.6721253144078143,Sm0.114In0.886
Sm-Ge,yes,5.283793843193846,Sm0.003Ge0.997
Sm-Zn,yes,2.4432333320105784,Sm0.999Zn0.001
Sm-Ru,yes,2.4432333320105784,Sm0.999Ru0.001
Sm-Hf,yes,3.552531746031747,Sm0.596Hf0.404
Sm-Nb,yes,9.149116318791744,Sm0.005Nb0.995
Sm-Pt,yes,2.4432333320105784,Sm0.999Pt0.001
Sm-Pd,yes,3.3866468518518555,Sm0.831Pd0.169
Sm-Ta,yes,4.66040471153846,Sm0.535Ta0.465
Sm-Mo,yes,3.1893416666666634,Sm0.782Mo0.218
Sm-Tc,yes,9.975257990620486,Sm0.064Tc0.936
Sm-Rh,yes,2.6910222222222244,Sm0.716Rh0.284
Sm-Os,yes,2.440835956349204,Sm0.798Os0.202
Sm-Ti,yes,3.646862952380944,Sm0.160Ti0.840
Sm-Ir,yes,2.4432333320105784,Sm0.991Ir0.009
Sm-Sb,yes,4.115743174603172,Sm0.170Sb0.830
Sm-Au,yes,2.9435704484126974,Sm0.875Au0.125
Sm-Th,yes,3.560667050264546,Sm0.783Th0.217
Sm-Pu,yes,11.861012238224724,Sm0.045Pu0.955
Sm-Mg,yes,2.6824976851851843,Sm0.500Mg0.500
Sm-U,yes,0.8611064325489309,Sm0.056U0.944
Sm-Np,yes,3.119519296601545,Sm0.004Np0.996
Eu-Dy,yes,2.818251392653641,Eu0.003Dy0.997
Eu-Ho,yes,2.656566028897028,Eu0.004Ho0.996
Eu-Be,yes,4.499478253968252,Eu0.589Be0.411
Eu-Er,yes,2.6852687169312164,Eu0.982Er0.018
Eu-Al,yes,2.9226292724867746,Eu0.949Al0.051
Eu-Co,yes,2.3422682407407414,Eu0.969Co0.031
Eu-Pr,yes,2.6136803835978824,Eu0.992Pr0.008
Eu-Cs,yes,2.9182387169312163,Eu0.803Cs0.197
Eu-Rb,yes,5.782793055555549,Eu0.556Rb0.444
Eu-Cd,yes,2.6896884391534375,Eu0.922Cd0.078
Eu-Ga,yes,5.521975874013539,Eu0.043Ga0.957
Eu-K,yes,4.5610613624338585,Eu0.615K0.385
Eu-Na,yes,18.2412026851852,Eu0.927Na0.073
Eu-Ni,yes,2.605355383597882,Eu0.999Ni0.001
Eu-Tm,yes,2.7998847259869755,Eu0.002Tm0.998
Eu-Lu,yes,4.570700396825397,Eu0.002Lu0.998
Eu-Zr,yes,4.4861055555555485,Eu0.249Zr0.751
Eu-Sc,yes,9.081249909812405,Eu0.001Sc0.999
Eu-Tb,yes,2.5934068650793636,Eu0.996Tb0.004
Eu-Mn,yes,2.085210462962961,Eu0.983Mn0.017
Eu-W,yes,3.640792804232802,Eu0.300W0.700
Eu-Ag,yes,3.378941031746034,Eu0.722Ag0.278
Eu-Sn,yes,4.540785222222221,Eu0.473Sn0.527
Eu-In,yes,3.6915719810744827,Eu0.112In0.888
Eu-Ge,yes,5.283793843193846,Eu0.002Ge0.998
Eu-Zn,yes,2.605355383597882,Eu0.997Zn0.003
Eu-Ru,yes,2.4320587169312167,Eu0.994Ru0.006
Eu-Hf,yes,3.6945755158730154,Eu0.679Hf0.321
Eu-Nb,yes,9.16598548093487,Eu0.004Nb0.996
Eu-Pt,yes,2.605355383597882,Eu0.997Pt0.003
Eu-Pd,yes,3.3940176851851893,Eu0.831Pd0.169
Eu-Ta,yes,4.644551378205123,Eu0.324Ta0.676
Eu-Mo,yes,3.2083643518518494,Eu0.791Mo0.209
Eu-Tc,yes,9.961657990620497,Eu0.073Tc0.927
Eu-Rh,yes,2.752371111111113,Eu0.717Rh0.283
Eu-Os,yes,2.49691173015873,Eu0.795Os0.205
Eu-Ti,yes,3.637277923076918,Eu0.173Ti0.827
Eu-Ir,yes,2.605355383597882,Eu0.994Ir0.006
Eu-Sb,yes,4.069876507936507,Eu0.172Sb0.828
Eu-Au,yes,2.9974341666666677,Eu0.884Au0.116
Eu-Th,yes,3.682346574074072,Eu0.760Th0.240
Eu-Pu,yes,11.861012238224724,Eu0.046Pu0.954
Eu-Mg,yes,2.777159351851852,Eu0.643Mg0.357
Eu-U,yes,0.860926432548931,Eu0.055U0.945
Eu-Np,yes,3.119519296601545,Eu0.004Np0.996
Dy-Ho,yes,2.8362847259869746,Dy0.982Ho0.018
Dy-Be,yes,4.582262272283268,Dy0.580Be0.420
Dy-Er,yes,2.9280930410052908,Dy0.982Er0.018
Dy-Al,yes,3.1681589140211646,Dy0.949Al0.051
Dy-Co,yes,2.818251392653641,Dy1.000
Dy-Pr,yes,2.8366097259869747,Dy0.991Pr0.009
Dy-Cs,yes,3.087312516992265,Dy0.818Cs0.182
Dy-Rb,yes,5.849889732600727,Dy0.557Rb0.443
Dy-Cd,yes,2.9291014933862405,Dy0.918Cd0.082
Dy-Ga,yes,5.548036637902428,Dy0.041Ga0.959
Dy-K,yes,4.573809983923479,Dy0.610K0.390
Dy-Na,yes,18.327294084452596,Dy0.946Na0.054
Dy-Ni,yes,2.818251392653641,Dy0.999Ni0.001
Dy-Tm,yes,2.829051392653641,Dy0.944Tm0.056
Dy-Lu,yes,4.597067063492063,Dy0.254Lu0.746
Dy-Zr,yes,4.4861055555555485,Dy0.249Zr0.751
Dy-Sc,yes,9.081249909812405,Dy0.006Sc0.994
Dy-Tb,yes,2.8170747259869744,Dy0.998Tb0.002
Dy-Mn,yes,2.3497409693732165,Dy0.999Mn0.001
Dy-W,yes,3.7660028042328,Dy0.303W0.697
Dy-Ag,yes,3.6152246547619096,Dy0.723Ag0.277
Dy-Sn,yes,4.643721888888888,Dy0.474Sn0.526
Dy-In,yes,3.9753219810744858,Dy0.114In0.886
Dy-Ge,yes,5.283793843193846,Ge1.000
Dy-Zn,yes,2.818251392653641,Dy0.999Zn0.001
Dy-Ru,yes,2.5980234164631657,Dy0.996Ru0.004
Dy-Hf,yes,3.6971133994708976,Dy0.674Hf0.326
Dy-Nb,yes,9.102699008612884,Dy0.010Nb0.990
Dy-Pt,yes,2.818251392653641,Dy0.998Pt0.002
Dy-Pd,yes,3.692494259259264,Dy0.830Pd0.170
Dy-Ta,yes,4.722292600427344,Dy0.427Ta0.573
Dy-Mo,yes,3.48396189814815,Dy0.840Mo0.160
Dy-Tc,yes,9.975257990620486,Dy0.064Tc0.936
Dy-Rh,yes,2.7597111111111134,Dy0.718Rh0.282
Dy-Os,yes,2.5452742896825384,Dy0.796Os0.204
Dy-Ti,yes,3.9117365897435867,Dy0.173Ti0.827
Dy-Ir,yes,2.818251392653641,Dy0.996Ir0.004
Dy-Sb,yes,4.18940984126984,Dy0.174Sb0.826
Dy-Au,yes,3.158457115079365,Dy0.900Au0.100
Dy-Th,yes,3.815692235449735,Dy0.760Th0.240
Dy-Pu,yes,11.861012238224724,Dy0.041Pu0.959
Dy-Mg,yes,2.8947657259869763,Dy0.643Mg0.357
Dy-U,yes,0.8766560634920616,Dy0.967U0.033
Dy-Np,yes,3.119519296601545,Dy0.372Np0.628
Ho-Be,yes,4.439747510378507,Ho0.583Be0.417
Ho-Er,yes,2.767065772486774,Ho0.984Er0.016
Ho-Al,yes,2.9872926666666717,Ho0.834Al0.166
Ho-Co,yes,2.6533993622303615,Ho0.999Co0.001
Ho-Pr,yes,2.6657243622303612,Ho0.991Pr0.009
Ho-Cs,yes,2.94959381990232,Ho0.854Cs0.146
Ho-Rb,yes,5.798144547415544,Ho0.575Rb0.425
Ho-Cd,yes,2.741316129629629,Ho0.916Cd0.084
Ho-Ga,yes,5.549290341606132,Ho0.021Ga0.979
Ho-K,yes,4.533116650590147,Ho0.611K0.389
Ho-Na,yes,18.018348899267394,Ho0.947Na0.053
Ho-Ni,yes,2.656566028897028,Ho0.999Ni0.001
Ho-Tm,yes,2.8179180593203093,Ho0.020Tm0.980
Ho-Lu,yes,4.58453373015873,Ho0.013Lu0.987
Ho-Zr,yes,4.4861055555555485,Ho0.249Zr0.751
Ho-Sc,yes,9.081249909812405,Ho0.002Sc0.998
Ho-Tb,yes,2.6567260288970282,Ho0.998Tb0.002
Ho-Mn,yes,2.656566028897028,Ho1.000
Ho-W,yes,3.6950728042328023,Ho0.302W0.698
Ho-Ag,yes,3.423854476190482,Ho0.723Ag0.277
Ho-Sn,yes,4.5093035555555545,Ho0.473Sn0.527
Ho-In,yes,3.7378653144078196,Ho0.114In0.886
Ho-Ge,yes,5.283793843193846,Ho0.004Ge0.996
Ho-Zn,yes,2.3611257193732165,Ho0.599Zn0.401
Ho-Ru,yes,2.656566028897028,Ho1.000
Ho-Hf,yes,3.692800066137566,Ho0.765Hf0.235
Ho-Nb,yes,9.16598548093487,Ho0.004Nb0.996
Ho-Pt,yes,2.656566028897028,Ho0.996Pt0.004
Ho-Pd,yes,3.491752407407414,Ho0.831Pd0.169
Ho-Ta,yes,4.651678044871795,Ho0.551Ta0.449
Ho-Mo,yes,3.3773433333333327,Ho0.791Mo0.209
Ho-Tc,yes,9.975257990620486,Ho0.063Tc0.937
Ho-Rh,yes,2.8003111111111125,Ho0.715Rh0.285
Ho-Os,yes,2.6017255396825396,Ho0.795Os0.205
Ho-Ti,yes,3.704886589743588,Ho0.173Ti0.827
Ho-Ir,yes,2.656566028897028,Ho0.997Ir0.003
Ho-Sb,yes,4.075176507936507,Ho0.174Sb0.826
Ho-Au,yes,3.114017888888889,Ho0.875Au0.125
Ho-Th,yes,3.653433716931216,Ho0.751Th0.249
Ho-Pu,yes,11.861012238224724,Ho0.005Pu0.995
Ho-Mg,yes,2.710974608262109,Ho0.502Mg0.498
Ho-U,yes,0.8607827301587283,Ho0.968U0.032
Ho-Np,yes,3.137552629934878,Ho0.021Np0.979
Be-Er,yes,4.138036388888885,Be0.426Er0.574
Be-Al,yes,5.658861111111112,Be0.752Al0.248
Be-Co,yes,3.1093743313353315,Be0.982Co0.018
Be-Pr,yes,3.1826091091131086,Be0.987Pr0.013
Be-Cs,yes,4.267249515873012,Be0.567Cs0.433
Be-Rb,yes,6.454074370370359,Be0.573Rb0.427
Be-Cd,yes,3.24597677777778,Be0.821Cd0.179
Be-Ga,yes,5.548036637902428,Be0.013Ga0.987
Be-K,yes,4.958055640211633,Be0.626K0.374
Be-Na,yes,17.058377896825412,Be0.947Na0.053
Be-Ni,yes,3.0687356048396035,Be0.984Ni0.016
Be-Tm,yes,4.563362272283269,Be0.416Tm0.584
Be-Lu,yes,4.597067063492063,Be0.252Lu0.748
Be-Zr,yes,4.4861055555555485,Be0.249Zr0.751
Be-Sc,yes,9.081249909812405,Be0.003Sc0.997
Be-Tb,yes,3.3279812222222214,Be0.424Tb0.576
Be-Mn,yes,3.746200388888883,Be0.543Mn0.457
Be-W,yes,4.7351316666666605,Be0.360W0.640
Be-Ag,yes,4.7876700396825385,Be0.644Ag0.356
Be-Sn,yes,5.357521055555555,Be0.479Sn0.521
Be-In,yes,4.988636298534803,Be0.401In0.599
Be-Ge,yes,5.283793843193846,Be0.004Ge0.996
Be-Zn,yes,3.7661154761904725,Be0.612Zn0.388
Be-Ru,yes,3.4035358333333323,Be0.627Ru0.373
Be-Hf,yes,4.756612857142852,Be0.598Hf0.402
Be-Nb,yes,9.166853922535712,Be0.003Nb0.997
Be-Pt,yes,3.1826091091131086,Be0.989Pt0.011
Be-Pd,yes,4.0656793333333345,Be0.792Pd0.208
Be-Ta,yes,5.141244981379727,Be0.325Ta0.675
Be-Mo,yes,3.9245911666666666,Be0.778Mo0.222
Be-Tc,yes,9.975257990620486,Be0.064Tc0.936
Be-Rh,yes,3.6536839444444444,Be0.722Rh0.278
Be-Os,yes,6.385083333333306,Be0.795Os0.205
Be-Ti,yes,4.776306700854695,Be0.423Ti0.577
Be-Ir,yes,3.0783624424464415,Be0.995Ir0.005
Be-Sb,yes,4.7939788888888915,Be0.654Sb0.346
Be-Au,yes,3.5497710000000016,Be0.771Au0.229
Be-Th,yes,4.834133333333336,Be0.655Th0.345
Be-Pu,yes,11.861012238224724,Be0.015Pu0.985
Be-Mg,yes,4.339100317460317,Be0.644Mg0.356
Be-U,yes,0.860926432548931,Be0.055U0.945
Be-Np,yes,4.736428112739111,Be0.414Np0.586
Er-Al,yes,2.5261316666666684,Er0.831Al0.169
Er-Co,yes,2.060874966931217,Er0.999Co0.001
Er-Pr,yes,2.069774966931217,Er0.991Pr0.009
Er-Cs,yes,2.435057559523807,Er0.794Cs0.206
Er-Rb,yes,5.576324457671953,Er0.584Rb0.416
Er-Cd,yes,2.203661990740739,Er0.920Cd0.080
Er-Ga,yes,5.548036637902428,Er0.029Ga0.971
Er-K,yes,4.452041838624333,Er0.630K0.370
Er-Na,yes,17.87232436507938,Er0.926Na0.074
Er-Ni,yes,2.30227632936508,Er0.658Ni0.342
Er-Tm,yes,2.9114263743386255,Er0.019Tm0.981
Er-Lu,yes,4.5935870634920635,Er0.004Lu0.996
Er-Zr,yes,4.4861055555555485,Er0.249Zr0.751
Er-Sc,yes,9.081249909812405,Er0.002Sc0.998
Er-Tb,yes,2.064841633597884,Er0.999Tb0.001
Er-Mn,yes,1.68611755952381,Er0.976Mn0.024
Er-W,yes,3.4752200264550264,Er0.303W0.697
Er-Ag,yes,2.963698392857142,Er0.723Ag0.277
Er-Sn,yes,4.362075111111107,Er0.473Sn0.527
Er-In,yes,3.600785069772827,Er0.029In0.971
Er-Ge,yes,5.283793843193846,Er0.001Ge0.999
Er-Zn,yes,2.064841633597884,Er0.999Zn0.001
Er-Ru,yes,2.041428333333333,Er0.733Ru0.267
Er-Hf,yes,3.5106789682539685,Er0.594Hf0.406
Er-Nb,yes,9.16598548093487,Er0.004Nb0.996
Er-Pt,yes,2.064841633597884,Er0.996Pt0.004
Er-Pd,yes,3.016677962962964,Er0.831Pd0.169
Er-Ta,yes,4.59679304487179,Er0.323Ta0.677
Er-Mo,yes,3.0489304761904803,Er0.686Mo0.314
Er-Tc,yes,9.966524657287165,Er0.076Tc0.924
Er-Rh,yes,2.6485050000000023,Er0.665Rh0.335
Er-Os,yes,2.3029670674603167,Er0.796Os0.204
Er-Ti,yes,3.300041222222214,Er0.174Ti0.826
Er-Ir,yes,2.064841633597884,Er0.997Ir0.003
Er-Sb,yes,3.9052915079365045,Er0.171Sb0.829
Er-Au,yes,2.7267906150793637,Er0.886Au0.114
Er-Th,yes,3.1600979629629586,Er0.704Th0.296
Er-Pu,yes,11.861012238224724,Er0.006Pu0.994
Er-Mg,yes,2.6355176851851847,Er0.505Mg0.495
Er-U,yes,0.8611064325489309,Er0.057U0.943
Er-Np,yes,3.209160944953194,Er0.020Np0.980
Al-Co,yes,1.4967435339105342,Al0.922Co0.078
Al-Pr,yes,1.1900811471216657,Al0.996Pr0.004
Al-Cs,yes,2.516646944444447,Al0.165Cs0.835
Al-Rb,yes,5.529492722462721,Al0.550Rb0.450
Al-Cd,yes,1.8253645656565671,Al0.922Cd0.078
Al-Ga,yes,5.532898458415249,Al0.048Ga0.952
Al-K,yes,4.3585100529100504,Al0.571K0.429
Al-Na,yes,17.597238902138447,Al0.930Na0.070
Al-Ni,yes,2.103186944444445,Al0.300Ni0.700
Al-Tm,yes,3.158232247354499,Al0.051Tm0.949
Al-Lu,yes,4.741890079365082,Al0.051Lu0.949
Al-Zr,yes,4.487138888888882,Al0.250Zr0.750
Al-Sc,yes,9.081249909812405,Al0.005Sc0.995
Al-Tb,yes,2.0913430502645487,Al0.098Tb0.902
Al-Mn,yes,1.3966504444444447,Al0.759Mn0.241
Al-W,yes,3.4548950000000067,Al0.253W0.747
Al-Ag,yes,2.74745322751323,Al0.703Ag0.297
Al-Sn,yes,4.128363833333337,Al0.315Sn0.685
Al-In,yes,3.841345433455439,Al0.100In0.900
Al-Ge,yes,5.283793843193846,Al0.005Ge0.995
Al-Zn,yes,2.054739060846563,Al0.681Zn0.319
Al-Ru,yes,2.0023475925925953,Al0.715Ru0.285
Al-Hf,yes,3.0879545238095285,Al0.445Hf0.555
Al-Nb,yes,17.975138888888846,Al0.163Nb0.837
Al-Pt,yes,1.338926342976467,Al0.922Pt0.078
Al-Pd,yes,2.411836956589708,Al0.791Pd0.209
Al-Ta,yes,4.400765626145286,Al0.009Ta0.991
Al-Mo,yes,2.9402515873015926,Al0.686Mo0.314
Al-Tc,yes,9.975257990620486,Al0.064Tc0.936
Al-Rh,yes,2.22260716690717,Al0.715Rh0.285
Al-Os,yes,1.9933084208754213,Al0.760Os0.240
Al-Ti,yes,2.559599333333339,Al0.219Ti0.781
Al-Ir,yes,1.2508468333333338,Al0.715Ir0.285
Al-Sb,yes,4.192902222222221,Al0.160Sb0.840
Al-Au,yes,2.2015245563973074,Al0.921Au0.079
Al-Th,yes,2.268593255291006,Al0.756Th0.244
Al-Pu,yes,11.861012238224724,Al0.017Pu0.983
Al-Mg,yes,3.699834040404045,Al0.503Mg0.497
