elements,calculated,Predicted_Tc,Elements
Nd-Be,yes,4.435539191385959,Nd0.597Be0.403
Nd-Er,yes,3.8583612694821463,Nd0.714Er0.286
Nd-Al,yes,4.2656560771744605,Nd0.982Al0.018
Nd-Co,yes,3.6163461714429386,Nd0.996Co0.004
Nd-Pr,yes,3.638359226998494,Nd1.000
Nd-Cs,yes,3.623995338109605,Nd0.997Cs0.003
Nd-Rb,yes,3.9312949430199424,Nd0.619Rb0.381
Nd-Cd,yes,3.620304880593266,Nd0.996Cd0.004
Nd-Ga,yes,5.331358119658105,Nd0.049Ga0.951
Nd-K,yes,5.118777866599629,Nd0.823K0.177
Nd-Na,yes,3.903016148399532,Nd0.649Na0.351
Nd-Ni,yes,3.638359226998494,Nd1.000
Nd-Tm,yes,3.783776114462882,Tm1.000
Nd-Lu,yes,4.488399999999992,Nd0.004Lu0.996
Nd-Zr,yes,3.5995946028154866,Nd0.960Zr0.040
Nd-Sc,yes,8.08563611111111,Nd0.001Sc0.999
Nd-Tb,yes,3.6518542269984935,Nd0.998Tb0.002
Nd-Mn,yes,3.638359226998494,Nd1.000
Nd-W,yes,3.923818183760684,Nd0.709W0.291
Nd-Ag,yes,3.6181775603318274,Nd0.997Ag0.003
Nd-Sn,yes,4.800725441176469,Nd0.803Sn0.197
Nd-In,yes,4.1598927207977185,Nd0.640In0.360
Nd-Ge,yes,5.154830000000001,Nd0.010Ge0.990
Nd-Zn,yes,3.758742774007041,Nd0.937Zn0.063
Nd-Ru,yes,3.6224745047762705,Nd0.990Ru0.010
Nd-Hf,yes,4.8533602849002815,Nd0.800Hf0.200
Nd-Nb,yes,9.169680672514628,Nd0.002Nb0.998
Nd-Pt,yes,3.541867282554048,Nd0.994Pt0.006
Nd-Pd,yes,3.8801044746103592,Nd0.952Pd0.048
Nd-Ta,yes,4.472877807943689,Nd0.747Ta0.253
Nd-Mo,yes,5.153910833333339,Nd0.701Mo0.299
Nd-Tc,yes,8.69719999999998,Nd0.095Tc0.905
Nd-Rh,yes,3.5610092269984945,Nd0.999Rh0.001
Nd-Os,yes,3.332451256913025,Nd0.998Os0.002
Nd-Ti,yes,4.841429538712924,Nd0.678Ti0.322
Nd-Ir,yes,3.5562284276018112,Nd0.995Ir0.005
Nd-Sb,yes,4.440043055555554,Nd0.714Sb0.286
Nd-Au,yes,3.6996800603318283,Nd0.990Au0.010
Nd-Th,yes,3.650128671442939,Nd0.983Th0.017
Nd-Pu,yes,12.655973339079239,Pu1.000
Nd-Mg,yes,4.4077642307692235,Nd0.491Mg0.509
Nd-U,yes,3.638359226998494,Nd1.000
Nd-Np,yes,3.937804136081786,Nd0.008Np0.992
Gd-Yb,yes,3.2403899694151206,Gd0.996Yb0.004
Gd-Sm,yes,3.7154323466566104,Gd0.001Sm0.999
Gd-Eu,yes,3.236723302748454,Gd0.998Eu0.002
Gd-Dy,yes,3.716760418133068,Gd0.001Dy0.999
Gd-Ho,yes,3.429808336685106,Gd0.005Ho0.995
Gd-Be,yes,4.2447308333333345,Gd0.382Be0.618
Gd-Er,yes,3.5291065774258397,Gd0.005Er0.995
Gd-Al,yes,3.9121019691637344,Gd0.979Al0.021
Gd-Co,yes,3.2403899694151206,Gd1.000
Gd-Pr,yes,3.2078983027484536,Gd0.992Pr0.008
Gd-Cs,yes,3.2296677471928983,Gd0.999Cs0.001
Gd-Rb,yes,3.469030678314065,Gd0.600Rb0.400
Gd-Cd,yes,3.2403899694151206,Gd1.000
Gd-Ga,yes,5.2235647435897254,Gd0.003Ga0.997
Gd-K,yes,4.876825610440754,Gd0.830K0.170
Gd-Na,yes,3.7045619477962153,Gd0.004Na0.996
Gd-Ni,yes,3.2014246275347786,Gd0.998Ni0.002
Gd-Tm,yes,3.7640066700184382,Gd0.001Tm0.999
Gd-Lu,yes,4.4780499999999925,Gd0.002Lu0.998
Gd-Zr,yes,3.424607222222222,Gd0.250Zr0.750
Gd-Sc,yes,7.833047222222219,Gd0.004Sc0.996
Gd-Tb,yes,3.36963562300989,Gd0.993Tb0.007
Gd-Mn,yes,3.194337011898779,Gd0.968Mn0.032
Gd-W,yes,3.3649775942684785,Gd0.732W0.268
Gd-Ag,yes,3.2403899694151206,Gd1.000
Gd-Sn,yes,4.578626029411765,Gd0.407Sn0.593
Gd-In,yes,3.7611599074074102,Gd0.289In0.711
Gd-Ge,yes,5.298000000000001,Ge1.000
Gd-Zn,yes,3.3224367039550886,Gd0.931Zn0.069
Gd-Ru,yes,3.231673302748454,Gd0.999Ru0.001
Gd-Hf,yes,4.363020626780625,Gd0.800Hf0.200
Gd-Nb,yes,9.188906944444424,Gd0.002Nb0.998
Gd-Pt,yes,3.1861744138595647,Gd0.995Pt0.005
Gd-Pd,yes,3.565105338109607,Gd0.940Pd0.060
Gd-Ta,yes,4.372959444444424,Gd0.001Ta0.999
Gd-Mo,yes,4.864815277777782,Gd0.701Mo0.299
Gd-Tc,yes,8.659313888888866,Gd0.158Tc0.842
Gd-Rh,yes,3.0415833027484536,Gd0.995Rh0.005
Gd-Os,yes,2.772099469163739,Gd0.996Os0.004
Gd-Ti,yes,4.254167872046251,Gd0.803Ti0.197
Gd-Ir,yes,3.1954560805262315,Gd0.998Ir0.002
Gd-Sb,yes,3.7391099999999984,Gd0.735Sb0.265
Gd-Au,yes,3.364067405312557,Gd0.984Au0.016
Gd-Th,yes,3.7287437355455024,Gd0.821Th0.179
Gd-Pu,yes,12.594140005745906,Gd0.002Pu0.998
Gd-Mg,yes,4.909788952991446,Gd0.493Mg0.507
Gd-U,yes,3.235601413859565,Gd0.999U0.001
Gd-Np,yes,3.926226358304009,Gd0.001Np0.999
Yb-Sm,yes,3.727474013323278,Yb0.006Sm0.994
Yb-Eu,yes,2.765694444444445,Yb0.002Eu0.998
Yb-Dy,yes,3.727673612577512,Yb0.007Dy0.993
Yb-Ho,yes,3.4379450033517727,Yb0.003Ho0.997
Yb-Be,yes,3.5722455555555546,Yb0.377Be0.623
Yb-Er,yes,3.5311699107591723,Yb0.001Er0.999
Yb-Al,yes,2.6473358333333334,Yb0.348Al0.652
Yb-Co,yes,1.2944286111111127,Yb0.851Co0.149
Yb-Pr,yes,2.2074975567406443,Yb0.004Pr0.996
Yb-Cs,yes,2.0099130857214687,Yb0.236Cs0.764
Yb-Rb,yes,2.8739316666666697,Yb0.274Rb0.726
Yb-Cd,yes,1.4408165656565675,Yb0.829Cd0.171
Yb-Ga,yes,5.2805615811965625,Yb0.009Ga0.991
Yb-K,yes,3.8017457352941117,Yb0.830K0.170
Yb-Na,yes,3.8122358366851046,Yb0.005Na0.995
Yb-Ni,yes,1.800453055555555,Yb0.701Ni0.299
Yb-Tm,yes,3.783776114462882,Yb0.005Tm0.995
Yb-Lu,yes,4.488399999999992,Yb0.001Lu0.999
Yb-Zr,yes,3.281016666666668,Yb0.059Zr0.941
Yb-Sc,yes,8.08563611111111,Yb0.001Sc0.999
Yb-Tb,yes,3.212391541813305,Yb0.002Tb0.998
Yb-Mn,yes,1.6261367307692318,Yb0.595Mn0.405
Yb-W,yes,2.633412188285569,Yb0.355W0.645
Yb-Ag,yes,1.4154744444444465,Yb0.867Ag0.133
Yb-Sn,yes,4.369832794117644,Yb0.350Sn0.650
Yb-In,yes,3.82845166666667,Yb0.100In0.900
Yb-Ge,yes,5.289806666666668,Yb0.002Ge0.998
Yb-Zn,yes,2.041492119658118,Yb0.570Zn0.430
Yb-Ru,yes,1.5916793464052306,Yb0.721Ru0.279
Yb-Hf,yes,2.9323326282051294,Yb0.620Hf0.380
Yb-Nb,yes,9.169680672514628,Yb0.002Nb0.998
Yb-Pt,yes,1.3604569444444439,Yb0.672Pt0.328
Yb-Pd,yes,2.092245833333335,Yb0.839Pd0.161
Yb-Ta,yes,4.3686094444444254,Yb0.002Ta0.998
Yb-Mo,yes,4.179003888888893,Yb0.673Mo0.327
Yb-Tc,yes,8.63040833333331,Yb0.099Tc0.901
Yb-Rh,yes,3.4054761111111125,Yb0.666Rh0.334
Yb-Os,yes,1.7356597222222243,Yb0.819Os0.181
Yb-Ti,yes,3.335457008547009,Yb0.154Ti0.846
Yb-Ir,yes,1.332006111111112,Yb0.758Ir0.242
Yb-Sb,yes,3.026559166666665,Yb0.235Sb0.765
Yb-Au,yes,1.6797777777777796,Yb0.897Au0.103
Yb-Th,yes,1.6939750641025653,Yb0.738Th0.262
Yb-Pu,yes,12.655973339079239,Pu1.000
Yb-Mg,yes,4.624940555555547,Yb0.492Mg0.508
Yb-U,yes,1.2684804575163402,Yb0.750U0.250
Yb-Np,yes,3.9459958027484525,Yb0.004Np0.996
Sm-Eu,yes,3.7319967911010554,Sm0.986Eu0.014
Sm-Dy,yes,3.766955338109604,Sm0.847Dy0.153
Sm-Ho,yes,3.736378179989945,Sm0.991Ho0.009
Sm-Be,yes,4.560122500000005,Sm0.386Be0.614
Sm-Er,yes,3.8847715472599265,Sm0.768Er0.232
Sm-Al,yes,4.487367807943694,Sm0.980Al0.020
Sm-Co,yes,3.738673457767723,Sm0.998Co0.002
Sm-Pr,yes,3.727474013323278,Sm1.000
Sm-Cs,yes,3.7167517911010552,Sm0.998Cs0.002
Sm-Rb,yes,3.871006513323279,Sm0.973Rb0.027
Sm-Cd,yes,3.7385186538461532,Sm0.978Cd0.022
Sm-Ga,yes,5.3106615811965625,Sm0.012Ga0.988
Sm-K,yes,5.508361662895927,Sm0.830K0.170
Sm-Na,yes,4.003254568878835,Sm0.954Na0.046
Sm-Ni,yes,3.7025712355455003,Sm0.999Ni0.001
Sm-Tm,yes,3.7723205589073268,Sm0.004Tm0.996
Sm-Lu,yes,4.488399999999992,Sm0.005Lu0.995
Sm-Zr,yes,3.7109692269984915,Sm0.998Zr0.002
Sm-Sc,yes,7.71331666666666,Sm0.006Sc0.994
Sm-Tb,yes,3.7519256799899448,Sm0.998Tb0.002
Sm-Mn,yes,3.6686285558069374,Sm0.999Mn0.001
Sm-W,yes,3.940841517094017,Sm0.731W0.269
Sm-Ag,yes,3.724919013323278,Sm0.995Ag0.005
Sm-Sn,yes,4.9509945098039205,Sm0.800Sn0.200
Sm-In,yes,4.103890648148146,Sm0.570In0.430
Sm-Ge,yes,5.289806666666668,Sm0.002Ge0.998
Sm-Zn,yes,3.8044651244343908,Sm0.985Zn0.015
Sm-Ru,yes,3.692129568878833,Sm0.998Ru0.002
Sm-Hf,yes,4.981876025641025,Sm0.851Hf0.149
Sm-Nb,yes,9.13212735380119,Sm0.006Nb0.994
Sm-Pt,yes,3.6534765133232767,Sm0.995Pt0.005
Sm-Pd,yes,3.950679260935144,Sm0.952Pd0.048
Sm-Ta,yes,4.643186205379588,Sm0.801Ta0.199
Sm-Mo,yes,4.9457647222222265,Sm0.701Mo0.299
Sm-Tc,yes,8.586591666666648,Sm0.174Tc0.826
Sm-Rh,yes,3.630146791101056,Sm0.999Rh0.001
Sm-Os,yes,3.450223607340372,Sm0.999Os0.001
Sm-Ti,yes,4.940753983157365,Sm0.803Ti0.197
Sm-Ir,yes,3.727474013323278,Sm1.000
Sm-Sb,yes,4.276094722222223,Sm0.768Sb0.232
Sm-Au,yes,3.8233795047762706,Sm0.984Au0.016
Sm-Th,yes,3.727599013323278,Sm0.998Th0.002
Sm-Pu,yes,12.594140005745906,Sm0.002Pu0.998
Sm-Mg,yes,4.652327564102558,Sm0.493Mg0.507
Sm-U,yes,3.8416345688788343,Sm0.984U0.016
Sm-Np,yes,3.9368958027484524,Sm0.003Np0.997
Eu-Dy,yes,3.724668751466401,Eu0.002Dy0.998
Eu-Ho,yes,3.4379450033517727,Eu0.001Ho0.999
Eu-Be,yes,4.4633897222222245,Eu0.389Be0.611
Eu-Er,yes,3.516384910759173,Eu0.043Er0.957
Eu-Al,yes,3.783536111111113,Eu0.978Al0.022
Eu-Co,yes,2.7686444444444454,Eu1.000
Eu-Pr,yes,2.7602444444444454,Eu0.999Pr0.001
Eu-Cs,yes,2.7686444444444454,Eu1.000
Eu-Rb,yes,3.6661415757499625,Eu0.600Rb0.400
Eu-Cd,yes,2.8117147222222227,Eu0.978Cd0.022
Eu-Ga,yes,5.304194914529896,Eu0.012Ga0.988
Eu-K,yes,5.070486661220041,Eu0.830K0.170
Eu-Na,yes,3.7885025033517716,Eu0.003Na0.997
Eu-Ni,yes,2.7686444444444454,Eu1.000
Eu-Tm,yes,3.7273855589073266,Eu0.004Tm0.996
Eu-Lu,yes,4.488399999999992,Eu0.001Lu0.999
Eu-Zr,yes,3.363807222222222,Eu0.250Zr0.750
Eu-Sc,yes,8.213616666666669,Sc1.000
Eu-Tb,yes,3.194820430702194,Eu0.012Tb0.988
Eu-Mn,yes,2.7572594444444434,Eu0.944Mn0.056
Eu-W,yes,3.445796013071896,Eu0.731W0.269
Eu-Ag,yes,2.7599844444444455,Eu0.999Ag0.001
Eu-Sn,yes,4.6859615849673215,Eu0.407Sn0.593
Eu-In,yes,3.999535462962966,Eu0.248In0.752
Eu-Ge,yes,5.289806666666668,Eu0.002Ge0.998
Eu-Zn,yes,3.0985124814814804,Eu0.819Zn0.181
Eu-Ru,yes,2.7686444444444454,Eu1.000
Eu-Hf,yes,4.578817037037035,Eu0.800Hf0.200
Eu-Nb,yes,9.163844853801182,Eu0.003Nb0.997
Eu-Pt,yes,2.7568027777777786,Eu0.999Pt0.001
Eu-Pd,yes,3.2610505555555562,Eu0.929Pd0.071
Eu-Ta,yes,4.392666666666646,Ta1.000
Eu-Mo,yes,4.6901041666666705,Eu0.699Mo0.301
Eu-Tc,yes,8.760947222222201,Eu0.174Tc0.826
Eu-Rh,yes,2.949455833333333,Eu0.670Rh0.330
Eu-Os,yes,2.7686444444444454,Eu1.000
Eu-Ti,yes,4.487181013071892,Eu0.812Ti0.188
Eu-Ir,yes,2.714989444444445,Eu0.997Ir0.003
Eu-Sb,yes,3.865858611111111,Eu0.736Sb0.264
Eu-Au,yes,2.977275833333332,Eu0.925Au0.075
Eu-Th,yes,2.818894444444444,Eu0.912Th0.088
Eu-Pu,yes,12.590473339079239,Eu0.002Pu0.998
Eu-Mg,yes,4.687557222222214,Eu0.492Mg0.508
Eu-U,yes,2.7686444444444454,Eu1.000
Eu-Np,yes,3.9459958027484525,Np1.000
Dy-Ho,yes,3.725327779244179,Dy0.992Ho0.008
Dy-Be,yes,4.554018611111114,Dy0.386Be0.614
Dy-Er,yes,3.763274723688623,Dy0.975Er0.025
Dy-Al,yes,4.402548988394506,Dy0.979Al0.021
Dy-Co,yes,3.6738001403552896,Dy0.998Co0.002
Dy-Pr,yes,3.7195631959108453,Dy0.999Pr0.001
Dy-Cs,yes,3.7296354181330678,Dy1.000
Dy-Rb,yes,3.8769369459108445,Dy0.979Rb0.021
Dy-Cd,yes,3.7172338495056167,Dy0.999Cd0.001
Dy-Ga,yes,5.32013773504272,Dy0.052Ga0.948
Dy-K,yes,5.582843131808279,Dy0.824K0.176
Dy-Na,yes,3.982214584799734,Dy0.954Na0.046
Dy-Ni,yes,3.7296354181330678,Dy1.000
Dy-Tm,yes,3.7442644477962146,Dy0.229Tm0.771
Dy-Lu,yes,4.488399999999992,Dy0.002Lu0.998
Dy-Zr,yes,3.6625125014664004,Dy0.997Zr0.003
Dy-Sc,yes,8.213616666666669,Sc1.000
Dy-Tb,yes,3.716508057021957,Dy0.997Tb0.003
Dy-Mn,yes,3.7296354181330678,Dy1.000
Dy-W,yes,3.798597466063349,Dy0.730W0.270
Dy-Ag,yes,3.7070119459108453,Dy0.995Ag0.005
Dy-Sn,yes,4.926400800653593,Dy0.800Sn0.200
Dy-In,yes,4.1298519444444475,Dy0.278In0.722
Dy-Ge,yes,5.298000000000001,Dy0.001Ge0.999
Dy-Zn,yes,3.8447456142114977,Dy0.932Zn0.068
Dy-Ru,yes,3.7296354181330678,Dy1.000
Dy-Hf,yes,4.875950990028489,Dy0.853Hf0.147
Dy-Nb,yes,9.15781874269008,Dy0.005Nb0.995
Dy-Pt,yes,3.6889073625775115,Dy0.998Pt0.002
Dy-Pd,yes,3.969748479135248,Dy0.946Pd0.054
Dy-Ta,yes,4.597493201357466,Dy0.801Ta0.199
Dy-Mo,yes,4.81292305555556,Dy0.701Mo0.299
Dy-Tc,yes,8.75253055555554,Dy0.216Tc0.784
Dy-Rh,yes,3.4711936125775105,Dy0.997Rh0.003
Dy-Os,yes,3.3170656959108453,Dy0.999Os0.001
Dy-Ti,yes,4.907572836433717,Dy0.820Ti0.180
Dy-Ir,yes,3.710900418133068,Dy0.999Ir0.001
Dy-Sb,yes,4.172244166666669,Dy0.732Sb0.268
Dy-Au,yes,3.8197077792441783,Dy0.984Au0.016
Dy-Th,yes,3.714581945910846,Dy0.993Th0.007
Dy-Pu,yes,12.594140005745906,Dy0.002Pu0.998
Dy-Mg,yes,4.731757564102556,Dy0.493Mg0.507
Dy-U,yes,3.704068057021957,Dy0.997U0.003
Dy-Np,yes,3.9459958027484525,Np1.000
Ho-Be,yes,4.534569166666671,Ho0.387Be0.613
Ho-Er,yes,3.6383373466566082,Ho0.465Er0.535
Ho-Al,yes,4.157147802497073,Ho0.980Al0.020
Ho-Co,yes,3.3752436144628835,Ho0.999Co0.001
Ho-Pr,yes,3.4223016700184394,Ho0.998Pr0.002
Ho-Cs,yes,3.4379450033517727,Ho1.000
Ho-Rb,yes,3.6225059560918447,Ho0.602Rb0.398
Ho-Cd,yes,3.4290234347243223,Ho0.999Cd0.001
Ho-Ga,yes,5.3186153846153665,Ho0.027Ga0.973
Ho-K,yes,5.286622375146642,Ho0.824K0.176
Ho-Na,yes,3.8189455589073265,Ho0.009Na0.991
Ho-Ni,yes,3.4013950033517726,Ho0.999Ni0.001
Ho-Tm,yes,3.783776114462882,Tm1.000
Ho-Lu,yes,4.488399999999992,Ho0.004Lu0.996
Ho-Zr,yes,3.3841263281380973,Ho0.996Zr0.004
Ho-Sc,yes,8.035519444444443,Ho0.002Sc0.998
Ho-Tb,yes,3.5046844477962154,Ho0.995Tb0.005
Ho-Mn,yes,3.4379450033517727,Ho1.000
Ho-W,yes,3.7337522523881366,Ho0.732W0.268
Ho-Ag,yes,3.4172833366851063,Ho0.995Ag0.005
Ho-Sn,yes,4.70569960784314,Ho0.800Sn0.200
Ho-In,yes,3.883691944444449,Ho0.249In0.751
Ho-Ge,yes,5.298000000000001,Ho0.001Ge0.999
Ho-Zn,yes,3.552360806519192,Ho0.937Zn0.063
Ho-Ru,yes,3.3726796614714307,Ho0.996Ru0.004
Ho-Hf,yes,4.904924173789175,Ho0.800Hf0.200
Ho-Nb,yes,9.169680672514628,Ho0.002Nb0.998
Ho-Pt,yes,3.4143311144628834,Ho0.999Pt0.001
Ho-Pd,yes,3.66056488059327,Ho0.946Pd0.054
Ho-Ta,yes,4.3980332654600325,Ho0.747Ta0.253
Ho-Mo,yes,4.875459166666671,Ho0.701Mo0.299
Ho-Tc,yes,8.760947222222201,Ho0.174Tc0.826
Ho-Rh,yes,3.34096778112955,Ho0.999Rh0.001
Ho-Os,yes,2.9921786358304048,Ho0.997Os0.003
Ho-Ti,yes,4.831956858974361,Ho0.804Ti0.196
Ho-Ir,yes,3.4192100033517727,Ho0.999Ir0.001
Ho-Sb,yes,4.006543055555559,Ho0.736Sb0.264
Ho-Au,yes,3.496462994804765,Ho0.986Au0.014
Ho-Th,yes,3.4366144477962175,Ho0.998Th0.002
Ho-Pu,yes,12.625056672412573,Ho0.001Pu0.999
Ho-Mg,yes,4.695854230769222,Ho0.493Mg0.507
Ho-U,yes,3.4063627811295505,Ho0.996U0.004
Ho-Np,yes,3.9436499694151195,Ho0.008Np0.992
Be-Er,yes,4.445999444444444,Be0.613Er0.387
Be-Al,yes,6.95014444444444,Be0.841Al0.159
Be-Co,yes,3.060903333333324,Be0.993Co0.007
Be-Pr,yes,3.37338113247863,Be0.623Pr0.377
Be-Cs,yes,4.2914858333333346,Be0.620Cs0.380
Be-Rb,yes,4.8223975000000046,Be0.602Rb0.398
Be-Cd,yes,3.0300694444444347,Be0.994Cd0.006
Be-Ga,yes,5.463051303418793,Be0.137Ga0.863
Be-K,yes,5.138925833333336,Be0.830K0.170
Be-Na,yes,4.54842416666667,Be0.622Na0.378
Be-Ni,yes,2.9447755555555455,Be0.998Ni0.002
Be-Tm,yes,4.509042777777782,Be0.614Tm0.386
Be-Lu,yes,4.498344444444437,Be0.004Lu0.996
Be-Zr,yes,3.5115438888888875,Be0.621Zr0.379
Be-Sc,yes,7.975861111111109,Be0.003Sc0.997
Be-Tb,yes,4.090854166666668,Be0.615Tb0.385
Be-Mn,yes,3.807756111111112,Be0.618Mn0.382
Be-W,yes,4.624184722222223,Be0.616W0.384
Be-Ag,yes,3.027999444444435,Be0.990Ag0.010
Be-Sn,yes,4.753037892156864,Be0.394Sn0.606
Be-In,yes,4.560474722222225,Be0.615In0.385
Be-Ge,yes,5.298000000000001,Ge1.000
Be-Zn,yes,3.8629186666666646,Be0.630Zn0.370
Be-Ru,yes,2.9634838888888795,Be0.998Ru0.002
Be-Hf,yes,4.576673888888891,Be0.622Hf0.378
Be-Nb,yes,9.17581368421053,Be0.001Nb0.999
Be-Pt,yes,3.0105863888888784,Be0.998Pt0.002
Be-Pd,yes,3.0355227777777687,Be0.990Pd0.010
Be-Ta,yes,4.413551388888892,Be0.523Ta0.477
Be-Mo,yes,4.781253055555559,Be0.701Mo0.299
Be-Tc,yes,8.752333333333313,Be0.174Tc0.826
Be-Rh,yes,3.168800555555555,Be0.667Rh0.333
Be-Os,yes,7.54595055555554,Be0.799Os0.201
Be-Ti,yes,4.643524444444446,Be0.621Ti0.379
Be-Ir,yes,3.106499999999989,Be1.000
Be-Sb,yes,4.0525030555555555,Be0.671Sb0.329
Be-Au,yes,3.106499999999989,Be1.000
Be-Th,yes,3.3540263888888853,Be0.736Th0.264
Be-Pu,yes,12.508556672412574,Be0.004Pu0.996
Be-Mg,yes,4.913248055555549,Be0.498Mg0.502
Be-U,yes,3.0119899999999906,Be0.993U0.007
Be-Np,yes,4.557390833333337,Be0.611Np0.389
Er-Al,yes,4.359299034690796,Er0.979Al0.021
Er-Co,yes,3.4825879663147288,Er0.994Co0.006
Er-Pr,yes,3.5155265774258386,Er0.998Pr0.002
Er-Cs,yes,3.5311699107591723,Er1.000
Er-Rb,yes,3.856755863499242,Er0.602Rb0.398
Er-Cd,yes,3.4935758421317225,Er0.995Cd0.005
Er-Ga,yes,5.317043205128186,Er0.017Ga0.983
Er-K,yes,5.468308115887375,Er0.825K0.175
Er-Na,yes,3.9164327811295485,Er0.035Na0.965
Er-Ni,yes,3.5311699107591723,Er1.000
Er-Tm,yes,3.793279447796215,Er0.025Tm0.975
Er-Lu,yes,4.515666666666659,Er0.027Lu0.973
Er-Zr,yes,3.518709325037707,Er0.960Zr0.040
Er-Sc,yes,8.213616666666669,Sc1.000
Er-Tb,yes,3.5678557440925065,Er0.993Tb0.007
Er-Mn,yes,3.5311699107591723,Er1.000
Er-W,yes,3.760068363499243,Er0.730W0.270
Er-Ag,yes,3.5293349107591725,Er0.999Ag0.001
Er-Sn,yes,4.629376274509799,Er0.800Sn0.200
Er-In,yes,3.916084814814813,Er0.248In0.752
Er-Ge,yes,5.298000000000001,Er0.001Ge0.999
Er-Zn,yes,3.711124867521365,Er0.802Zn0.198
Er-Ru,yes,3.505883799648061,Er0.997Ru0.003
Er-Hf,yes,4.76867491452991,Er0.798Hf0.202
Er-Nb,yes,9.160112616959081,Er0.004Nb0.996
Er-Pt,yes,3.520106021870283,Er0.999Pt0.001
Er-Pd,yes,3.71668814982403,Er0.951Pd0.049
Er-Ta,yes,4.371034782554039,Er0.802Ta0.198
Er-Mo,yes,4.7377305555555616,Er0.699Mo0.301
Er-Tc,yes,8.710411111111092,Er0.174Tc0.826
Er-Rh,yes,3.5311699107591723,Er1.000
Er-Os,yes,3.5311699107591723,Er1.000
Er-Ti,yes,4.755152350427344,Er0.818Ti0.182
Er-Ir,yes,3.44728956887883,Er0.996Ir0.004
Er-Sb,yes,3.997286666666661,Er0.752Sb0.248
Er-Au,yes,3.6247554022121653,Er0.984Au0.016
Er-Th,yes,3.509485466314728,Er0.981Th0.019
Er-Pu,yes,12.625056672412573,Er0.001Pu0.999
Er-Mg,yes,4.691448675213667,Er0.493Mg0.507
Er-U,yes,3.4878349107591724,Er0.986U0.014
Er-Np,yes,3.9782858027484522,Er0.027Np0.973
Al-Co,yes,2.4269929040404024,Al0.660Co0.340
Al-Pr,yes,3.0606186992745807,Al0.021Pr0.979
Al-Cs,yes,3.3172179797979804,Al0.160Cs0.840
Al-Rb,yes,3.6024838383838413,Al0.160Rb0.840
Al-Cd,yes,2.3433104040404014,Al0.761Cd0.239
Al-Ga,yes,6.102060064102546,Al0.022Ga0.978
Al-K,yes,3.813904873737368,Al0.784K0.216
Al-Na,yes,4.735510302497075,Al0.020Na0.980
Al-Ni,yes,2.766834797979797,Al0.674Ni0.326
Al-Tm,yes,4.621535793950065,Al0.020Tm0.980
Al-Lu,yes,4.945155555555548,Al0.024Lu0.976
Al-Zr,yes,3.5235702777777784,Al0.063Zr0.937
Al-Sc,yes,8.044119444444444,Al0.001Sc0.999
Al-Tb,yes,4.012356627283393,Al0.023Tb0.977
Al-Mn,yes,2.4010847222222127,Al0.674Mn0.326
Al-W,yes,3.151216944444445,Al0.542W0.458
Al-Ag,yes,1.5543866666666641,Al0.767Ag0.233
Al-Sn,yes,4.251048562091509,Al0.070Sn0.930
Al-In,yes,4.413688560606066,Al0.189In0.811
Al-Ge,yes,6.657144444444457,Al0.750Ge0.250
Al-Zn,yes,2.5705292777777746,Al0.661Zn0.339
Al-Ru,yes,2.523635303030302,Al0.690Ru0.310
Al-Hf,yes,3.391968106060607,Al0.615Hf0.385
Al-Nb,yes,18.00339166666668,Al0.211Nb0.789
Al-Pt,yes,2.130976515151514,Al0.675Pt0.325
Al-Pd,yes,2.6494403282828296,Al0.674Pd0.326
Al-Ta,yes,4.372744999999996,Al0.017Ta0.983
Al-Mo,yes,4.231404292929295,Al0.674Mo0.326
Al-Tc,yes,7.969864696969674,Al0.025Tc0.975
Al-Rh,yes,2.87838734848485,Al0.669Rh0.331
Al-Os,yes,2.162308712121209,Al0.764Os0.236
Al-Ti,yes,3.176620580808081,Al0.653Ti0.347
Al-Ir,yes,1.9931879292929289,Al0.746Ir0.254
Al-Sb,yes,3.8011291414141426,Al0.159Sb0.841
Al-Au,yes,2.4868389141414102,Al0.757Au0.243
Al-Th,yes,2.427774469696968,Al0.674Th0.326
Al-Pu,yes,12.58310667241257,Al0.002Pu0.998
Al-Mg,yes,3.8110794444444385,Al0.190Mg0.810
Al-U,yes,2.1264783080808067,Al0.750U0.250
Al-Np,yes,4.722942246941518,Al0.020Np0.980
Co-Pr,yes,2.1617183900739776,Co0.003Pr0.997
Co-Cs,yes,1.8737873164907004,Co0.077Cs0.923
Co-Rb,yes,2.654191452991459,Co0.124Rb0.876
Co-Cd,yes,0.9082130555555556,Co0.820Cd0.180
Co-Ga,yes,5.212973846153829,Co0.002Ga0.998
Co-K,yes,3.121707738095235,Co0.830K0.170
Co-Na,yes,3.779842225573993,Co0.006Na0.994
Co-Ni,yes,1.8137805555555553,Co0.681Ni0.319
Co-Tm,yes,3.7359741700184386,Co0.004Tm0.996
Co-Lu,yes,4.488399999999992,Lu1.000
Co-Zr,yes,3.8005222222222246,Co0.105Zr0.895
Co-Sc,yes,7.899144444444443,Co0.002Sc0.998
Co-Tb,yes,3.149690152924417,Co0.001Tb0.999
Co-Mn,yes,1.1965652777777789,Co0.520Mn0.480
Co-W,yes,1.7503458333333353,Co0.185W0.815
Co-Ag,yes,0.894535515873016,Co0.753Ag0.247
Co-Sn,yes,4.052470588235314,Sn1.000
Co-In,yes,3.937211944444466,Co0.031In0.969
