formula,Predicted_Tc
Ga0.508In0.075Sn0.417,4.1481678703056195
Ga0.277In0.037Sn0.686,4.556033620305624
Ga0.357In0.395Sn0.248,5.343912979279984
Ga0.549In0.043Sn0.408,4.085114907342656
Ga0.592In0.395Sn0.013,3.1328236368677604
Ga0.030In0.817Sn0.153,4.959796666666659
Ga0.388In0.489Sn0.123,4.634477899914899
Ga0.272In0.392Sn0.336,6.081774255226254
Ga0.198In0.407Sn0.395,6.161519969511966
Ga0.591In0.144Sn0.265,3.7485294666537174
Ga0.004In0.908Sn0.088,4.375303055555554
Ga0.465In0.414Sn0.121,4.3919242689625175
Ga0.647In0.116Sn0.237,3.738606039710289
Ga0.058In0.517Sn0.425,6.841894841269844
Ga0.409In0.209Sn0.382,4.388629080623078
Ga0.298In0.077Sn0.625,4.8523352869722896
Ga0.322In0.293Sn0.385,5.051077191734189
Ga0.191In0.117Sn0.692,4.653128586635595
Ga0.331In0.329Sn0.340,5.394309255226252
Ga0.040In0.921Sn0.039,3.7616147144059666
Ga0.518In0.124Sn0.358,4.013968703638949
Ga0.104In0.622Sn0.274,5.844490735597735
Ga0.438In0.140Sn0.422,4.258326064750064
Ga0.290In0.204Sn0.506,5.2276588584008605
Ga0.186In0.546Sn0.268,5.848824294816299
Ga0.246In0.492Sn0.262,5.824046550708555
Ga0.404In0.036Sn0.560,4.653003620305623
Ga0.336In0.180Sn0.484,5.124195525067526
Ga0.744In0.129Sn0.127,4.134237265133015
Ga0.304In0.362Sn0.334,5.996702033004032
Ga0.219In0.332Sn0.449,5.777911080623085
Ga0.354In0.497Sn0.149,4.9660834554704545
Ga0.079In0.582Sn0.339,6.355785079365074
Ga0.053In0.311Sn0.636,5.653352460317467
Ga0.605In0.016Sn0.379,3.8316486447163927
Ga0.145In0.738Sn0.117,4.788450656232655
Ga0.241In0.444Sn0.315,6.111818614200612
Ga0.255In0.243Sn0.502,5.2291588584008615
Ga0.404In0.323Sn0.273,4.488315280867284
Ga0.261In0.431Sn0.308,6.098651947533945
Ga0.543In0.378Sn0.079,3.93844420613183
Ga0.077In0.448Sn0.475,6.596772460317465
Ga0.501In0.272Sn0.227,4.19215053880379
Ga0.240In0.467Sn0.293,6.184363058645054
Ga0.272In0.564Sn0.164,5.246048693565692
Ga0.302In0.659Sn0.039,3.7142707173752183
Ga0.210In0.462Sn0.328,6.196139810781808
Ga0.487In0.029Sn0.484,4.646878759194511
Ga0.398In0.207Sn0.395,4.414739080623078
Ga0.604In0.311Sn0.085,3.621075973420098
Ga0.379In0.302Sn0.319,4.8848602808672785
Ga0.326In0.395Sn0.279,5.723265836422836
Ga0.111In0.621Sn0.268,5.844490735597735
Ga0.121In0.533Sn0.346,6.380520662337658
Ga0.774In0.066Sn0.160,4.414405482101231
Ga0.331In0.642Sn0.027,3.661287384041883
Ga0.455In0.450Sn0.095,4.058008435629184
Ga0.422In0.254Sn0.324,4.527576391978389
Ga0.209In0.180Sn0.611,5.08998774728975
Ga0.385In0.100Sn0.515,4.752903064750067
Ga0.232In0.383Sn0.385,6.121886636178632
Ga0.591In0.182Sn0.227,4.018804942844193
Ga0.312In0.341Sn0.347,5.394309255226252
Ga0.607In0.295Sn0.098,3.629084306753432
Ga0.366In0.516Sn0.118,4.693851233248233
Ga0.210In0.419Sn0.371,6.143441080623078
Ga0.178In0.473Sn0.349,6.248454221556218
Ga0.288In0.159Sn0.553,4.95915806475007
Ga0.499In0.433Sn0.068,4.008815102295851
Ga0.367In0.295Sn0.338,4.8679736996706975
Ga0.050In0.480Sn0.470,6.892367063492067
Ga0.088In0.437Sn0.475,6.596772460317465
Ga0.032In0.805Sn0.163,5.129533333333331
Ga0.353In0.448Sn0.199,4.990989090391093
Ga0.541In0.016Sn0.443,4.322583240675993
Ga0.426In0.229Sn0.345,4.396812033004031
Ga0.456In0.107Sn0.437,4.401708981416733
Ga0.668In0.024Sn0.308,3.8341277381229846
Ga0.216In0.241Sn0.543,5.152943858400861
Ga0.362In0.584Sn0.054,3.991963574518075
Ga0.355In0.333Sn0.312,5.225561391978391
Ga0.359In0.175Sn0.466,4.784803302845305
Ga0.423In0.043Sn0.534,4.651198620305623
Ga0.308In0.286Sn0.406,5.060663302845303
Ga0.515In0.149Sn0.336,4.061922989353235
Ga0.345In0.375Sn0.280,5.620721391978392
Ga0.328In0.503Sn0.169,5.2628803602323595
Ga0.526In0.397Sn0.077,3.9508164283540523
Ga0.591In0.139Sn0.270,3.73336279998705
Ga0.345In0.338Sn0.317,5.3313847253117235
Ga0.642In0.352Sn0.006,3.136919448833573
Ga0.564In0.436,3.1917594702010925
Ga0.426In0.371Sn0.203,4.857830201502203
Ga0.354In0.414Sn0.232,5.334062979279984
Ga0.374In0.023Sn0.603,4.773258620305624
Ga0.019In0.463Sn0.518,6.839851904761908
Ga0.255In0.385Sn0.360,6.083366636178635
Ga0.357In0.408Sn0.235,5.334062979279984
Ga0.136In0.681Sn0.183,5.335480656232653
Ga0.510In0.064Sn0.426,4.348436203638956
Ga0.568In0.373Sn0.059,3.6404789940106177
Ga0.362In0.111Sn0.527,4.799553064750068
Ga0.422In0.173Sn0.405,4.4687151917341925
Ga0.383In0.231Sn0.386,4.4796421917341895
Ga0.481In0.042Sn0.477,4.604648759194511
Ga0.323In0.427Sn0.250,5.554268534835541
Ga0.125In0.169Sn0.706,4.440531535353542
Ga0.674In0.289Sn0.037,3.1630825440716666
Ga0.310In0.542Sn0.148,5.158160122137122
Ga0.263In0.385Sn0.352,6.071474255226253
Ga0.252In0.493Sn0.255,5.833013217375221
Ga0.103In0.815Sn0.082,4.325720656232656
Ga0.480In0.096Sn0.424,4.27307287030562
Ga0.376In0.288Sn0.336,4.847957033004032
Ga0.239In0.264Sn0.497,5.360301636178639
Ga0.075In0.496Sn0.429,6.716428174603179
Ga0.597In0.300Sn0.103,3.7706566816008067
Ga0.208In0.600Sn0.192,5.467647185629186
Ga0.314In0.294Sn0.392,5.045843858400856
Ga0.106In0.530Sn0.364,6.413496376623372
Ga0.516In0.347Sn0.137,4.302863610893737
Ga0.248In0.303Sn0.449,5.428623858400862
Ga0.084In0.445Sn0.471,6.540522460317465
Ga0.266In0.339Sn0.395,5.445961636178633
Ga0.496In0.354Sn0.150,4.596813157851409
Ga0.514In0.075Sn0.411,4.1640012036389535
Ga0.168In0.107Sn0.725,4.228768586635587
Ga0.380In0.357Sn0.263,5.269701947533952
Ga0.505In0.381Sn0.114,4.352297499782624
Ga0.308In0.510Sn0.182,5.318579249121249
Ga0.183In0.143Sn0.674,4.930706364413373
Ga0.417In0.292Sn0.291,4.7459669475339465
Ga0.385In0.362Sn0.253,5.278668614200619
Ga0.533In0.387Sn0.080,3.9508164283540523
Ga0.347In0.178Sn0.475,4.966665525067527
Ga0.388In0.141Sn0.471,4.5963608425278455
Ga0.166In0.510Sn0.324,6.3808965170385115
Ga0.376In0.220Sn0.404,4.64395496951197
Ga0.391In0.364Sn0.245,5.202462979279984
Ga0.451In0.314Sn0.235,4.470825062613317
Ga0.167In0.497Sn0.336,6.393873269175264
Ga0.164In0.041Sn0.795,4.122335253302255
Ga0.506In0.470Sn0.024,3.2115391772717987
Ga0.242In0.486Sn0.272,5.824046550708555
Ga0.243In0.367Sn0.390,6.097286636178633
Ga0.138In0.838Sn0.024,3.649727049089798
Ga0.265In0.366Sn0.369,6.0538866361786345
Ga0.481In0.052Sn0.467,4.4596848703056216
Ga0.239In0.103Sn0.658,4.9211563980834026
Ga0.159In0.466Sn0.375,6.252864551226548
Ga0.243In0.124Sn0.633,5.027040286972294
Ga0.637In0.015Sn0.348,3.811243379148626
Ga0.151In0.455Sn0.394,6.31754788455988
Ga0.091In0.427Sn0.482,6.640343995670999
Ga0.375In0.268Sn0.357,4.6407055250675215
Ga0.323In0.124Sn0.553,4.93846806475007
Ga0.424In0.385Sn0.191,4.835563534835536
Ga0.191In0.466Sn0.343,6.248454221556218
Ga0.292In0.363Sn0.345,5.998952033004032
Ga0.292In0.076Sn0.632,4.921835286972291
Ga0.196In0.409Sn0.395,6.161519969511966
Ga0.583In0.097Sn0.320,3.907487567182813
Ga0.289In0.313Sn0.398,5.228741636178635
Ga0.226In0.156Sn0.618,4.960146953638961
Ga0.259In0.359Sn0.382,6.071281080623078
Ga0.266In0.274Sn0.460,5.215049413956417
Ga0.282In0.144Sn0.574,4.9778113980834044
Ga0.305In0.305Sn0.390,5.075766080623078
Ga0.365In0.282Sn0.353,4.7358814774484745
Ga0.150In0.446Sn0.404,6.3580589956710005
Ga0.542In0.232Sn0.226,4.136717761026012
Ga0.332In0.534Sn0.134,5.032443455470453
Ga0.313In0.297Sn0.390,5.045843858400856
Ga0.343In0.285Sn0.372,4.853717191734189
Ga0.622In0.318Sn0.060,3.458655468369594
Ga0.330In0.444Sn0.226,5.454837979279985
Ga0.072In0.548Sn0.380,6.436929841269834
Ga0.144In0.572Sn0.284,6.104530021312018
Ga0.337In0.286Sn0.377,4.908360525067523
Ga0.366In0.135Sn0.499,4.781606398083402
Ga0.426In0.452Sn0.122,4.486304407851407
Ga0.007In0.495Sn0.498,7.02733428571429
Ga0.389In0.304Sn0.307,4.837993614200611
Ga0.634In0.196Sn0.170,4.037190546476672
Ga0.354In0.198Sn0.448,4.832974636178637
Ga0.713In0.194Sn0.093,3.613508297138046
Ga0.421In0.190Sn0.389,4.325465747289743
Ga0.389In0.186Sn0.425,4.7364679695119705
Ga0.221In0.183Sn0.596,5.135026080623083
Ga0.376In0.338Sn0.286,5.176845836422835
Ga0.376In0.390Sn0.234,5.31331964594665
Ga0.482In0.302Sn0.216,4.337939507057761
Ga0.235In0.444Sn0.321,6.111818614200612
Ga0.556In0.009Sn0.435,4.307786574009326
Ga0.159In0.289Sn0.552,5.534307329004334
Ga0.475In0.425Sn0.100,4.172167046740296
Ga0.338In0.493Sn0.169,5.263347026899027
Ga0.623In0.141Sn0.236,3.7694132761775268
Ga0.166In0.291Sn0.543,5.583434380286385
Ga0.622In0.240Sn0.138,3.9785806559597807
Ga0.148In0.586Sn0.266,5.811251529248533
Ga0.406In0.442Sn0.152,4.686227423724424
Ga0.458In0.484Sn0.058,3.8563745665815654
Ga0.449In0.479Sn0.072,4.159670955470455
Ga0.692In0.252Sn0.056,3.514924861531986
Ga0.339In0.488Sn0.173,5.323545915787915
Ga0.381In0.210Sn0.409,4.636952969511969
Ga0.529In0.232Sn0.239,4.172337761026014
Ga0.463In0.088Sn0.449,4.3725628703056225
Ga0.528In0.151Sn0.321,4.061687348327594
Ga0.424In0.485Sn0.091,4.214964288803789
Ga0.341In0.426Sn0.233,5.475340757057763
Ga0.291In0.115Sn0.594,4.9863119536389595
Ga0.172In0.369Sn0.459,6.457763269175274
Ga0.613In0.383Sn0.004,3.113102611226735
Ga0.205In0.298Sn0.497,5.602739413956418
Ga0.121In0.729Sn0.150,5.013747322899324
Ga0.382In0.541Sn0.077,4.2537720665815675
Ga0.464In0.359Sn0.177,4.759188951502202
Ga0.524In0.260Sn0.216,4.21157053880379
Ga0.495In0.014Sn0.491,4.6481632036389575
Ga0.394In0.240Sn0.366,4.416807747289745
Ga0.360In0.445Sn0.195,4.988922423724427
Ga0.453In0.210Sn0.337,4.38941767189292
Ga0.066In0.413Sn0.521,6.58847801587302
Ga0.567In0.389Sn0.044,3.600490105121729
Ga0.263In0.362Sn0.375,6.015481080623079
Ga0.487In0.251Sn0.262,4.25394569753395
Ga0.409In0.233Sn0.358,4.385344413956412
Ga0.391In0.425Sn0.184,4.837064645946645
Ga0.421In0.143Sn0.436,4.477077731416734
Ga0.261In0.198Sn0.541,5.15144385840086
Ga0.586In0.312Sn0.102,3.7692000149341394
Ga0.254In0.188Sn0.558,5.096905525067527
Ga0.647In0.047Sn0.306,3.7641710714563175
Ga0.267In0.344Sn0.389,5.445961636178633
Ga0.484In0.442Sn0.074,4.020481768962518
Ga0.337In0.472Sn0.191,5.246770201502205
Ga0.356In0.538Sn0.106,4.442424011026011
Ga0.007In0.612Sn0.381,6.658171666666652
Ga0.174In0.413Sn0.413,6.334456602508608
Ga0.391In0.054Sn0.555,4.673383620305623
Ga0.035In0.773Sn0.192,5.443550000000008
Ga0.312In0.316Sn0.372,5.0678160806230785
Ga0.187In0.397Sn0.416,6.334456602508608
Ga0.420In0.228Sn0.352,4.383585366337364
Ga0.137In0.236Sn0.627,5.157153995671
Ga0.053In0.225Sn0.722,4.440201111111115
Ga0.405In0.094Sn0.501,4.701233620305624
Ga0.427In0.219Sn0.354,4.381985366337363
Ga0.312In0.346Sn0.342,5.394309255226252
Ga0.072In0.622Sn0.306,6.363251978021964
Ga0.557In0.213Sn0.230,4.147893847606101
Ga0.445In0.187Sn0.368,4.31893241395641
Ga0.078In0.644Sn0.278,5.968788089133085
Ga0.058In0.365Sn0.577,6.516501349206351
Ga0.545In0.053Sn0.402,4.137956018453768
Ga0.461In0.074Sn0.465,4.473958203638954
Ga0.282In0.420Sn0.298,6.098318614200611
Ga0.325In0.364Sn0.311,5.983458614200612
Ga0.034In0.841Sn0.125,4.712584166666655
Ga0.120In0.234Sn0.646,5.149185106782111
Ga0.295In0.346Sn0.359,5.415074969511967
Ga0.822In0.133Sn0.045,4.1466801514134
Ga0.370In0.447Sn0.183,4.928889090391091
Ga0.557In0.262Sn0.181,4.106755067844193
Ga0.411In0.238Sn0.351,4.383585366337364
Ga0.335In0.271Sn0.394,4.804776636178634
Ga0.605In0.384Sn0.011,3.1224692778934013
Ga0.266In0.061Sn0.673,4.854474731416736
Ga0.207In0.493Sn0.300,6.322765439597434
Ga0.487In0.379Sn0.134,4.506368713406962
Ga0.002In0.448Sn0.550,6.694068015873021
Ga0.278In0.239Sn0.483,5.176725525067527
Ga0.466In0.256Sn0.278,4.341509586422835
Ga0.048In0.578Sn0.374,6.479347063492058
Ga0.398In0.399Sn0.203,4.900350201502204
Ga0.568In0.080Sn0.352,3.895083208208453
Ga0.139In0.042Sn0.819,4.088830202020203
Ga0.367In0.402Sn0.231,5.331086312613317
Ga0.479In0.438Sn0.083,4.0179817689625175
Ga0.458In0.191Sn0.351,4.320094338559584
Ga0.881In0.095Sn0.024,4.086705428317054
Ga0.294In0.450Sn0.256,5.592423058645065
Ga0.188In0.440Sn0.372,6.191538824730822
Ga0.091In0.578Sn0.331,6.384213995670991
Ga0.171In0.561Sn0.268,5.853090961482965
Ga0.047In0.488Sn0.465,6.892367063492067
Ga0.502In0.450Sn0.048,3.6859320344146576
Ga0.713In0.127Sn0.160,3.688362609307359
Ga0.200In0.391Sn0.409,6.269958858400863
Ga0.023In0.871Sn0.106,4.636454166666658
Ga0.127In0.102Sn0.771,4.075318202020202
Ga0.308In0.348Sn0.344,5.394309255226252
Ga0.642In0.255Sn0.103,3.715885271344396
Ga0.021In0.456Sn0.523,6.840255238095242
Ga0.315In0.312Sn0.373,5.0530827472897455
Ga0.294In0.230Sn0.476,5.160265525067526
Ga0.318In0.332Sn0.350,5.391142588559585
Ga0.259In0.702Sn0.039,3.8311440507085526
Ga0.029In0.434Sn0.537,6.649179126984132
Ga0.312In0.220Sn0.468,5.020349969511971
Ga0.066In0.802Sn0.132,4.758061898656895
Ga0.155In0.583Sn0.262,5.8378531959152005
Ga0.054In0.791Sn0.155,4.972361898656897
Ga0.101In0.476Sn0.423,6.649752487734491
Ga0.256In0.364Sn0.380,6.071281080623078
Ga0.252In0.007Sn0.741,4.228193620305621
Ga0.360In0.295Sn0.345,4.8679736996706975
Ga0.306In0.485Sn0.209,5.3981903602323635
Ga0.367In0.256Sn0.377,4.661342191734189
Ga0.506In0.420Sn0.074,3.965083095020719
Ga0.037In0.784Sn0.179,5.304749999999999
Ga0.183In0.035Sn0.782,4.133988031080033
Ga0.423In0.231Sn0.346,4.396812033004031
Ga0.109In0.585Sn0.306,6.354841529248523
Ga0.084In0.781Sn0.135,4.8778452319902295
Ga0.340In0.179Sn0.481,5.05747885840086
Ga0.229In0.294Sn0.477,5.593506080623084
Ga0.353In0.476Sn0.171,5.129842582454582
Ga0.258In0.458Sn0.284,5.925996947533947
Ga0.254In0.526Sn0.220,5.536561471343475
Ga0.196In0.327Sn0.477,5.934415525067529
Ga0.470In0.455Sn0.075,4.047492880073629
Ga0.108In0.300Sn0.592,5.601912884559891
Ga0.260In0.368Sn0.372,6.0538866361786345
Ga0.255In0.448Sn0.297,6.110685280867278
Ga0.389In0.302Sn0.309,4.837993614200611
Ga0.040In0.512Sn0.448,6.861228174603178
Ga0.308In0.573Sn0.119,4.891187899914898
Ga0.195In0.508Sn0.297,6.385429850371844
Ga0.511In0.239Sn0.250,4.172337761026014
Ga0.314In0.382Sn0.304,6.022664169756167
Ga0.163In0.529Sn0.308,6.374996517038511
Ga0.524In0.268Sn0.208,4.170475886026012
Ga0.627In0.367Sn0.006,3.1197261155002396
Ga0.409In0.260Sn0.331,4.525295366337363
Ga0.325In0.243Sn0.432,4.965403302845305
Ga0.741In0.154Sn0.105,3.989051894762646
Ga0.182In0.218Sn0.600,5.1378416025086056
Ga0.329In0.363Sn0.308,5.975391947533945
Ga0.301In0.401Sn0.298,6.067564169756167
Ga0.110In0.707Sn0.183,5.393763989565986
Ga0.056In0.522Sn0.422,6.6729853968254
Ga0.447In0.149Sn0.404,4.292939398083398
Ga0.375In0.137Sn0.488,4.793123064750068
Ga0.350In0.324Sn0.326,5.01187592189292
Ga0.533In0.451Sn0.016,3.211639177271799
Ga0.397In0.366Sn0.237,5.2251018681688715
Ga0.265In0.404Sn0.331,6.081774255226254
Ga0.261In0.008Sn0.731,4.238803620305623
Ga0.538In0.387Sn0.075,3.939953095020719
Ga0.231In0.272Sn0.497,5.360301636178639
Ga0.251In0.174Sn0.575,5.097172191734197
Ga0.275In0.400Sn0.325,6.097957588559586
Ga0.358In0.125Sn0.517,4.840089731416736
Ga0.644In0.067Sn0.289,3.807437182567429
Ga0.208In0.412Sn0.380,6.156519969511965
Ga0.474In0.077Sn0.449,4.374882870305622
Ga0.103In0.447Sn0.450,6.532329551226556
Ga0.215In0.219Sn0.566,5.145542191734195
Ga0.478In0.415Sn0.107,4.156200380073629
Ga0.367In0.313Sn0.320,4.902626947533946
Ga0.066In0.363Sn0.571,6.3609057936508
Ga0.149In0.582Sn0.269,5.811251529248533
Ga0.421In0.236Sn0.343,4.396812033004031
Ga0.378In0.361Sn0.261,5.269701947533952
Ga0.023In0.493Sn0.484,6.982992063492067
Ga0.023In0.684Sn0.293,6.454038888888877
Ga0.303In0.603Sn0.094,4.518211907851407
Ga0.379In0.051Sn0.570,4.704704731416735
Ga0.530In0.181Sn0.289,4.282212030867277
Ga0.208In0.421Sn0.371,6.143441080623078
Ga0.165In0.462Sn0.373,6.264149935841933
Ga0.088In0.531Sn0.381,6.415296507936501
Ga0.583In0.190Sn0.227,4.018804942844193
Ga0.489In0.241Sn0.270,4.1699540308672844
Ga0.366In0.533Sn0.101,4.457514011026012
Ga0.047In0.906Sn0.047,3.8754975833333347
Ga0.440In0.228Sn0.332,4.392978699670698
Ga0.287In0.399Sn0.314,6.0741308364228335
Ga0.393In0.058Sn0.549,4.703351953638958
Ga0.390In0.434Sn0.176,4.874599090391089
Ga0.596In0.197Sn0.207,4.06613362339975
Ga0.378In0.381Sn0.241,5.288536312613316
Ga0.273In0.584Sn0.143,5.191034407851406
Ga0.366In0.277Sn0.357,4.67314441395641
Ga0.160In0.281Sn0.559,5.293993995671
Ga0.183In0.439Sn0.378,6.234022158064153
Ga0.201In0.108Sn0.691,4.621768620305626
Ga0.231In0.086Sn0.683,4.861356398083403
Ga0.301In0.686Sn0.013,3.7079207173752184
Ga0.605In0.042Sn0.353,3.805025430430676
Ga0.301In0.651Sn0.048,4.1705119078514095
Ga0.014In0.577Sn0.409,6.705122619047622
Ga0.370In0.284Sn0.346,4.725641477448476
Ga0.469In0.383Sn0.148,4.616452046740297
Ga0.401In0.427Sn0.172,4.831017979279979
Ga0.297In0.341Sn0.362,5.415194969511966
Ga0.269In0.682Sn0.049,4.253575241184746
Ga0.382In0.369Sn0.249,5.27976964594665
Ga0.648In0.135Sn0.217,3.7352547759740258
Ga0.298In0.131Sn0.571,4.969371398083404
Ga0.412In0.554Sn0.034,3.2948197649942625
Ga0.473In0.360Sn0.167,4.710690062613313
Ga0.424In0.353Sn0.223,4.883069090391093
Ga0.385In0.311Sn0.304,4.854943614200613
Ga0.095In0.424Sn0.481,6.634077329004332
Ga0.401In0.239Sn0.360,4.385344413956412
Ga0.450In0.391Sn0.159,4.653739645946646
Ga0.348In0.429Sn0.223,5.192540201502205
Ga0.274In0.541Sn0.185,5.4449503602323635
Ga0.554In0.317Sn0.129,4.095961681600806
Ga0.462In0.134Sn0.404,4.2546706480833985
Ga0.319In0.037Sn0.644,4.898138064750069
Ga0.377In0.213Sn0.410,4.64405496951197
Ga0.130In0.218Sn0.652,5.095371535353539
Ga0.190In0.388Sn0.422,6.334456602508608
Ga0.580In0.079Sn0.341,3.9049832082084532
Ga0.446In0.334Sn0.220,4.526546312613316
Ga0.393In0.077Sn0.530,4.682413620305623
Ga0.069In0.683Sn0.248,5.725391898656902
Ga0.284In0.431Sn0.285,5.8474191697561695
Ga0.004In0.654Sn0.342,6.506946666666656
Ga0.465In0.399Sn0.136,4.574568713406963
Ga0.134In0.369Sn0.497,6.556969551226555
Ga0.172In0.550Sn0.278,6.067721517038515
Ga0.438In0.107Sn0.455,4.520439731416733
Ga0.172In0.192Sn0.636,5.114726602508605
Ga0.019In0.914Sn0.067,4.300547499999999
Ga0.405In0.301Sn0.294,4.7739891697561685
Ga0.121In0.636Sn0.243,5.719713989565992
Ga0.118In0.755Sn0.127,4.8932173228993205
Ga0.319In0.404Sn0.277,5.723265836422836
Ga0.292In0.316Sn0.392,5.075766080623078
Ga0.379In0.293Sn0.328,4.847957033004032
Ga0.320In0.148Sn0.532,4.943386398083404
Ga0.263In0.097Sn0.640,4.909396398083403
Ga0.369In0.353Sn0.278,5.47744916975617
Ga0.622In0.018Sn0.360,3.8228178113830578
Ga0.341In0.249Sn0.410,4.768478302845304
Ga0.049In0.828Sn0.123,4.583017499999991
Ga0.920In0.032Sn0.048,4.263465569607409
Ga0.257In0.363Sn0.380,6.071281080623078
Ga0.484In0.468Sn0.048,3.7466534356291845
Ga0.523In0.473Sn0.004,3.211594732827354
Ga0.601In0.147Sn0.252,3.7602027999870504
Ga0.502In0.411Sn0.087,3.9519497616873855
Ga0.264In0.079Sn0.657,4.902979731416735
Ga0.197In0.714Sn0.089,4.63014690785141
Ga0.344In0.399Sn0.257,5.4405408364228425
Ga0.471In0.322Sn0.207,4.297495062613316
Ga0.470In0.521Sn0.009,3.2872461538831512
Ga0.555In0.084Sn0.361,3.9281489224941675
Ga0.125In0.250Sn0.625,5.100153995671
Ga0.494In0.118Sn0.388,4.0467078703056165
Ga0.220In0.390Sn0.390,6.161519969511966
Ga0.381In0.388Sn0.231,5.31331964594665
Ga0.463In0.389Sn0.148,4.616252046740297
Ga0.301In0.247Sn0.452,5.001649969511972
Ga0.455In0.272Sn0.273,4.25394569753395
Ga0.390In0.562Sn0.048,3.9149592888037885
Ga0.643In0.145Sn0.212,3.767469961159211
Ga0.288In0.486Sn0.226,5.708578138010141
Ga0.136In0.480Sn0.384,6.453813043290038
Ga0.405In0.047Sn0.548,4.681271953638957
Ga0.144In0.168Sn0.688,4.739372646464654
Ga0.395In0.062Sn0.543,4.694051953638957
Ga0.402In0.317Sn0.281,4.583587503089504
Ga0.419In0.205Sn0.376,4.388629080623078
Ga0.348In0.417Sn0.235,5.471114090391096
Ga0.195In0.437Sn0.368,6.191538824730822
Ga0.408In0.191Sn0.401,4.519951858400858
Ga0.503In0.159Sn0.338,4.063922989353235
Ga0.059In0.490Sn0.451,6.892367063492067
Ga0.351In0.253Sn0.396,4.656465525067522
Ga0.494In0.163Sn0.343,4.085034656019903
Ga0.221In0.015Sn0.764,4.185656953638956
Ga0.200In0.471Sn0.329,6.196139810781808
Ga0.173In0.503Sn0.324,6.3808965170385115
Ga0.293In0.405Sn0.302,6.0572975030895
Ga0.349In0.249Sn0.402,4.778884969511971
Ga0.242In0.423Sn0.335,6.107095366337364
Ga0.522In0.434Sn0.044,3.6834320344146576
Ga0.192In0.442Sn0.366,6.196638824730822
Ga0.212In0.584Sn0.204,5.472831312613315
Ga0.372In0.443Sn0.185,4.979689090391093
Ga0.692In0.056Sn0.252,3.7169214524087018
Ga0.374In0.055Sn0.571,4.7230280647500695
Ga0.588In0.347Sn0.065,3.716894776838902
Ga0.425In0.387Sn0.188,4.835563534835536
Ga0.417In0.180Sn0.403,4.519951858400858
Ga0.050In0.568Sn0.382,6.543330396825389
Ga0.425In0.162Sn0.413,4.293826064750065
Ga0.355In0.290Sn0.355,4.881772747289745
Ga0.207In0.358Sn0.435,6.329484413956419
Ga0.305In0.617Sn0.078,4.470345241184741
Ga0.090In0.437Sn0.473,6.610073995670999
Ga0.266In0.450Sn0.284,5.852519169756169
Ga0.427In0.194Sn0.379,4.330699080623077
Ga0.586In0.034Sn0.380,3.830071978049725
Ga0.573In0.178Sn0.249,3.9788418476060987
Ga0.314In0.436Sn0.250,5.554268534835541
Ga0.390In0.191Sn0.419,4.544049636178635
Ga0.451In0.236Sn0.313,4.397800697533946
Ga0.003In0.915Sn0.082,4.333858333333331
Ga0.205In0.395Sn0.400,6.271675525067521
Ga0.289In0.244Sn0.467,5.021949969511971
Ga0.530In0.307Sn0.163,4.1862014415815665
Ga0.491In0.426Sn0.083,4.014981768962517
Ga0.348In0.468Sn0.184,5.107506868168868
Ga0.160In0.482Sn0.358,6.417813598845594
Ga0.288In0.639Sn0.073,4.523980241184741
Ga0.413In0.246Sn0.341,4.396812033004031
Ga0.556In0.045Sn0.399,4.054568644716392
Ga0.712In0.146Sn0.142,3.726304090788839
Ga0.385In0.218Sn0.397,4.514835525067523
Ga0.374In0.132Sn0.494,4.781606398083402
Ga0.468In0.247Sn0.285,4.287544030867281
Ga0.259In0.532Sn0.209,5.45921702689903
Ga0.385In0.137Sn0.478,4.775356398083402
Ga0.340In0.011Sn0.649,4.887264731416738
Ga0.384In0.408Sn0.208,4.949567979279982
Ga0.286In0.374Sn0.340,6.019790921892921
Ga0.352In0.027Sn0.621,4.714930286972289
Ga0.216In0.573Sn0.211,5.535994804676808
Ga0.370In0.491Sn0.139,4.939406788803788
Ga0.304In0.008Sn0.688,4.569290286972293
Ga0.314In0.390Sn0.296,6.067564169756167
Ga0.368In0.218Sn0.414,4.662608302845303
Ga0.285In0.379Sn0.336,6.031807588559587
Ga0.081In0.129Sn0.790,4.195318888888894
Ga0.125In0.150Sn0.725,4.262638202020207
Ga0.473In0.249Sn0.278,4.24810403086728
Ga0.402In0.336Sn0.262,4.739041391978398
Ga0.377In0.057Sn0.566,4.705478064750069
Ga0.482In0.453Sn0.065,4.041326213406963
Ga0.285In0.340Sn0.375,5.3976283028453
Ga0.136In0.490Sn0.374,6.393929709956706
Ga0.304In0.383Sn0.313,6.034064169756167
Ga0.292In0.192Sn0.516,5.164462191734193
Ga0.111In0.857Sn0.032,3.6919526046453544
Ga0.335In0.289Sn0.376,5.051077191734189
Ga0.461In0.400Sn0.139,4.600218713406964
Ga0.293In0.278Sn0.429,5.186361636178638
Ga0.057In0.512Sn0.431,6.839728174603178
Ga0.480In0.457Sn0.063,4.041326213406963
Ga0.303In0.515Sn0.182,5.318579249121249
Ga0.363In0.223Sn0.414,4.662608302845303
Ga0.519In0.282Sn0.199,4.202775886026012
Ga0.181In0.435Sn0.384,6.234022158064153
Ga0.259In0.611Sn0.130,5.111895518962515
Ga0.487In0.040Sn0.473,4.527530425861177
Ga0.370In0.197Sn0.433,4.826474636178637
Ga0.288In0.644Sn0.068,4.550270241184742
Ga0.396In0.531Sn0.073,4.210804288803788
